transaction_id,order_id,customer_id,product_id,product_name,category,quantity,unit_price,total_amount,discount_amount,tax_amount,final_amount,payment_method,order_status,region,country,date,customer_segment,month,year
TXN_012388,ORD_2485,CUST_0796,PROD_057,Food Chocolate,Food,1,8.51,8.51,0.0,0.52,9.03,Digital Wallet,Completed,West,Malaysia,2025-06-07 16:48:47.465117,Regular,2025-06,2025
TXN_012389,ORD_0399,CUST_1972,PROD_404,Sports Bike,Sports,4,140.76,563.05,0.0,62.27,625.32,Digital Wallet,Completed,West,Vietnam,2025-12-09 16:48:47.465200,Regular,2025-12,2025
TXN_012390,ORD_1017,CUST_0205,PROD_076,Books Fiction,Books,4,11.92,47.66,0.0,2.78,50.44,Digital Wallet,Completed,Central,Indonesia,2025-05-25 16:48:47.465270,Regular,2025-05,2025
TXN_012391,ORD_1944,CUST_1267,PROD_297,Beauty Nail Polish,Beauty,2,81.1,162.19,0.0,11.31,173.5,Cash,Completed,South,Singapore,2025-11-23 16:48:47.465338,New,2025-11,2025
TXN_012392,ORD_1593,CUST_0774,PROD_466,Food Tea,Food,1,4.67,4.67,0.0,0.6,5.27,Debit Card,Completed,Central,Thailand,2025-09-28 16:48:47.465408,VIP,2025-09,2025
TXN_012393,ORD_2022,CUST_1771,PROD_221,Food Chocolate,Food,4,12.93,51.7,0.0,3.82,55.53,Digital Wallet,Shipped,East,Indonesia,2025-12-01 16:48:47.465475,Regular,2025-12,2025
TXN_012394,ORD_0273,CUST_1088,PROD_476,Sports Bike,Sports,3,254.83,764.49,0.0,78.11,842.6,Debit Card,Completed,Central,Malaysia,2025-07-03 16:48:47.465544,Loyal,2025-07,2025
TXN_012395,ORD_1932,CUST_0263,PROD_312,Books Non-Fiction,Books,3,13.09,39.27,0.0,3.78,43.05,Debit Card,Pending,West,Singapore,2025-11-24 16:48:47.465826,VIP,2025-11,2025
TXN_012396,ORD_0731,CUST_0115,PROD_395,Sports Basketball,Sports,1,110.22,110.22,0.0,13.15,123.36,Credit Card,Shipped,East,Indonesia,2025-05-04 16:48:47.466230,Regular,2025-05,2025
TXN_012397,ORD_0444,CUST_1338,PROD_318,Electronics Smartphone,Electronics,3,934.28,2802.85,0.0,347.54,3150.39,Digital Wallet,Pending,South,Indonesia,2025-05-12 16:48:47.466500,Regular,2025-05,2025
TXN_012398,ORD_0324,CUST_1241,PROD_477,Food Tea,Food,2,19.63,39.26,0.0,3.74,43.0,Credit Card,Completed,West,Vietnam,2024-12-22 16:48:47.466575,Regular,2024-12,2024
TXN_012399,ORD_1310,CUST_1425,PROD_105,Electronics Headphones,Electronics,3,1614.99,4844.98,0.0,444.71,5289.69,Credit Card,Pending,Central,Thailand,2025-08-24 16:48:47.466647,Regular,2025-08,2025
TXN_012400,ORD_2453,CUST_1985,PROD_378,Sports Tennis Racket,Sports,3,244.04,732.12,0.0,81.0,813.12,Cash,Completed,North,Singapore,2025-01-07 16:48:47.466716,Regular,2025-01,2025
TXN_012401,ORD_1454,CUST_1076,PROD_294,Electronics Smart Watch,Electronics,4,444.84,1779.34,0.0,214.38,1993.72,Bank Transfer,Completed,South,Singapore,2025-08-30 16:48:47.466782,Regular,2025-08,2025
TXN_012402,ORD_0796,CUST_0829,PROD_312,Home & Garden Lamp,Home & Garden,4,483.23,1932.93,375.69,193.02,1750.27,Debit Card,Completed,Central,Thailand,2025-07-16 16:48:47.466850,Regular,2025-07,2025
TXN_012403,ORD_1206,CUST_1748,PROD_424,Clothing Jeans,Clothing,3,136.17,408.5,0.0,51.83,460.33,Cash,Completed,North,Vietnam,2025-06-27 16:48:47.468797,Regular,2025-06,2025
TXN_012404,ORD_0744,CUST_0514,PROD_030,Beauty Nail Polish,Beauty,2,19.09,38.19,0.0,2.42,40.61,Bank Transfer,Completed,Central,Indonesia,2025-09-17 16:48:47.468882,Loyal,2025-09,2025
TXN_012405,ORD_1323,CUST_1794,PROD_214,Food Tea,Food,4,8.1,32.39,0.0,1.65,34.04,Digital Wallet,Completed,Central,Malaysia,2025-10-22 16:48:47.468952,Regular,2025-10,2025
TXN_012406,ORD_0387,CUST_0772,PROD_215,Beauty Shampoo,Beauty,1,70.94,70.94,0.0,7.03,77.97,Credit Card,Completed,South,Thailand,2025-09-30 16:48:47.469255,Regular,2025-09,2025
TXN_012407,ORD_2361,CUST_0049,PROD_245,Beauty Cream,Beauty,4,66.32,265.29,0.0,35.14,300.43,Debit Card,Pending,East,Indonesia,2025-03-20 16:48:47.469339,New,2025-03,2025
TXN_012408,ORD_0659,CUST_1329,PROD_317,Electronics Smartphone,Electronics,3,1498.81,4496.44,0.0,455.37,4951.81,Credit Card,Completed,South,Vietnam,2024-12-27 16:48:47.469409,Regular,2024-12,2024
TXN_012409,ORD_2886,CUST_0824,PROD_119,Home & Garden Bed,Home & Garden,2,128.92,257.83,0.0,14.12,271.95,Bank Transfer,Completed,West,Thailand,2025-01-03 16:48:47.469477,Regular,2025-01,2025
TXN_012410,ORD_0865,CUST_1661,PROD_114,Home & Garden Chair,Home & Garden,2,695.97,1391.93,165.95,133.82,1359.8,Digital Wallet,Completed,North,Singapore,2025-12-03 16:48:47.469546,Regular,2025-12,2025
TXN_012411,ORD_0407,CUST_0156,PROD_366,Home & Garden Sofa,Home & Garden,2,175.63,351.26,0.0,50.7,401.96,Credit Card,Delivered,South,Vietnam,2025-08-14 16:48:47.469611,Regular,2025-08,2025
TXN_012412,ORD_0314,CUST_0065,PROD_170,Clothing Dress,Clothing,3,170.01,510.02,0.0,31.76,541.78,Credit Card,Completed,East,Singapore,2025-09-14 16:48:47.469676,Loyal,2025-09,2025
TXN_012413,ORD_0747,CUST_0453,PROD_394,Food Beverages,Food,4,13.27,53.07,0.0,6.12,59.18,Credit Card,Pending,South,Vietnam,2025-02-21 16:48:47.469741,Regular,2025-02,2025
TXN_012414,ORD_2236,CUST_1166,PROD_461,Home & Garden Table,Home & Garden,3,181.53,544.6,0.0,66.27,610.87,Credit Card,Delivered,North,Vietnam,2025-09-01 16:48:47.469805,Loyal,2025-09,2025
TXN_012415,ORD_2573,CUST_1642,PROD_390,Sports Tennis Racket,Sports,1,225.43,225.43,0.0,24.05,249.49,Debit Card,Completed,East,Vietnam,2025-09-23 16:48:47.469870,Regular,2025-09,2025
TXN_012416,ORD_0659,CUST_0129,PROD_139,Sports Dumbbells,Sports,4,233.57,934.27,0.0,93.81,1028.08,Bank Transfer,Completed,East,Malaysia,2025-03-28 16:48:47.469951,Regular,2025-03,2025
TXN_012417,ORD_2530,CUST_0734,PROD_271,Clothing Shoes,Clothing,1,125.3,125.3,0.0,12.35,137.64,Credit Card,Pending,East,Vietnam,2025-04-24 16:48:47.470018,New,2025-04,2025
TXN_012418,ORD_2235,CUST_1017,PROD_167,Clothing Jacket,Clothing,1,93.85,93.85,0.0,10.88,104.73,Digital Wallet,Completed,East,Singapore,2025-08-30 16:48:47.470086,Loyal,2025-08,2025
TXN_012419,ORD_0703,CUST_0684,PROD_325,Clothing T-Shirt,Clothing,2,40.01,80.02,0.0,11.89,91.9,Digital Wallet,Completed,South,Malaysia,2025-12-02 16:48:47.470152,Regular,2025-12,2025
TXN_012420,ORD_2867,CUST_0878,PROD_143,Sports Tennis Racket,Sports,3,237.0,710.99,0.0,61.81,772.8,Digital Wallet,Completed,Central,Thailand,2025-08-03 16:48:47.470223,Regular,2025-08,2025
TXN_012421,ORD_1110,CUST_0260,PROD_174,Clothing Jacket,Clothing,3,145.58,436.74,0.0,44.19,480.93,Bank Transfer,Completed,North,Thailand,2025-11-22 16:48:47.470289,Regular,2025-11,2025
TXN_012422,ORD_1776,CUST_1632,PROD_137,Clothing Jeans,Clothing,3,108.09,324.26,0.0,25.25,349.51,Credit Card,Completed,South,Vietnam,2025-06-08 16:48:47.470356,Loyal,2025-06,2025
TXN_012423,ORD_0809,CUST_1759,PROD_346,Food Coffee,Food,1,21.02,21.02,0.0,2.87,23.9,Cash,Completed,South,Malaysia,2025-08-12 16:48:47.470422,Loyal,2025-08,2025
TXN_012424,ORD_0847,CUST_1432,PROD_443,Sports Tennis Racket,Sports,1,147.97,147.97,0.0,16.05,164.02,Bank Transfer,Completed,South,Vietnam,2025-11-08 16:48:47.470487,VIP,2025-11,2025
TXN_012425,ORD_2989,CUST_1886,PROD_045,Electronics Laptop,Electronics,1,1372.02,1372.02,0.0,201.65,1573.67,Digital Wallet,Pending,West,Malaysia,2025-01-03 16:48:47.470553,Regular,2025-01,2025
TXN_012426,ORD_1621,CUST_0039,PROD_385,Food Snacks,Food,2,15.43,30.85,5.08,2.52,28.3,Debit Card,Completed,East,Singapore,2025-04-10 16:48:47.470620,New,2025-04,2025
TXN_012427,ORD_2141,CUST_1639,PROD_101,Sports Yoga Mat,Sports,2,259.88,519.76,0.0,31.36,551.12,Debit Card,Completed,Central,Malaysia,2025-07-21 16:48:47.470685,New,2025-07,2025
TXN_012428,ORD_0296,CUST_1992,PROD_224,Sports Yoga Mat,Sports,2,80.1,160.19,0.0,17.73,177.92,Cash,Pending,North,Vietnam,2025-03-19 16:48:47.470749,Regular,2025-03,2025
TXN_012429,ORD_2161,CUST_1629,PROD_225,Beauty Perfume,Beauty,3,88.79,266.37,9.65,32.0,288.72,Debit Card,Completed,South,Singapore,2025-04-12 16:48:47.470819,New,2025-04,2025
TXN_012430,ORD_1787,CUST_0938,PROD_024,Clothing Dress,Clothing,1,62.0,62.0,0.0,5.83,67.83,Debit Card,Completed,Central,Thailand,2025-08-09 16:48:47.470885,Regular,2025-08,2025
TXN_012431,ORD_2354,CUST_0450,PROD_403,Electronics Laptop,Electronics,1,855.1,855.1,0.0,99.14,954.24,Cash,Completed,North,Vietnam,2025-04-22 16:48:47.470973,New,2025-04,2025
TXN_012432,ORD_1890,CUST_0543,PROD_264,Food Coffee,Food,1,23.64,23.64,3.95,2.25,21.94,Bank Transfer,Completed,East,Indonesia,2025-08-21 16:48:47.471043,Regular,2025-08,2025
TXN_012433,ORD_0690,CUST_1030,PROD_094,Home & Garden Chair,Home & Garden,3,524.65,1573.95,0.0,99.66,1673.61,Credit Card,Completed,East,Thailand,2025-03-27 16:48:47.471111,Regular,2025-03,2025
TXN_012434,ORD_1585,CUST_0947,PROD_147,Home & Garden Chair,Home & Garden,4,798.07,3192.27,0.0,163.67,3355.94,Credit Card,Shipped,West,Vietnam,2025-09-13 16:48:47.471177,Loyal,2025-09,2025
TXN_012435,ORD_2134,CUST_0605,PROD_170,Clothing T-Shirt,Clothing,1,67.83,67.83,0.0,6.93,74.76,Bank Transfer,Completed,East,Thailand,2025-09-12 16:48:47.471245,Regular,2025-09,2025
TXN_012436,ORD_1334,CUST_1884,PROD_247,Clothing Shoes,Clothing,3,183.39,550.17,0.0,40.77,590.94,Digital Wallet,Completed,West,Indonesia,2025-06-26 16:48:47.471313,Regular,2025-06,2025
TXN_012437,ORD_0226,CUST_1278,PROD_080,Books Textbook,Books,1,12.27,12.27,2.06,0.96,11.17,Credit Card,Completed,Central,Singapore,2025-10-14 16:48:47.471381,Regular,2025-10,2025
TXN_012438,ORD_0107,CUST_1946,PROD_392,Books Magazine,Books,3,39.51,118.53,0.0,6.21,124.74,Debit Card,Completed,Central,Indonesia,2025-08-25 16:48:47.471447,Regular,2025-08,2025
TXN_012439,ORD_1991,CUST_0048,PROD_315,Electronics Smart Watch,Electronics,4,488.96,1955.84,0.0,110.91,2066.76,Credit Card,Delivered,East,Thailand,2025-09-18 16:48:47.471515,Regular,2025-09,2025
TXN_012440,ORD_1496,CUST_1625,PROD_186,Clothing Dress,Clothing,3,29.87,89.62,0.0,8.76,98.38,Debit Card,Completed,South,Malaysia,2025-11-24 16:48:47.471584,New,2025-11,2025
TXN_012441,ORD_1248,CUST_1466,PROD_184,Food Beverages,Food,1,10.99,10.99,0.0,1.63,12.62,Credit Card,Completed,South,Malaysia,2025-02-05 16:48:47.471649,Regular,2025-02,2025
TXN_012442,ORD_1965,CUST_0573,PROD_306,Sports Basketball,Sports,2,17.7,35.39,0.0,2.07,37.46,Bank Transfer,Completed,North,Malaysia,2025-04-11 16:48:47.471714,Regular,2025-04,2025
TXN_012443,ORD_1590,CUST_1640,PROD_230,Electronics Headphones,Electronics,3,1477.16,4431.49,181.41,551.33,4801.41,Bank Transfer,Completed,East,Singapore,2025-02-06 16:48:47.471783,New,2025-02,2025
TXN_012444,ORD_1534,CUST_1608,PROD_405,Electronics Tablet,Electronics,1,1423.15,1423.15,0.0,183.37,1606.52,Cash,Completed,West,Thailand,2025-02-14 16:48:47.471850,Regular,2025-02,2025
TXN_012445,ORD_2738,CUST_0701,PROD_489,Food Beverages,Food,4,11.07,44.28,0.0,5.58,49.87,Cash,Completed,West,Thailand,2025-11-20 16:48:47.471926,VIP,2025-11,2025
TXN_012446,ORD_2977,CUST_1940,PROD_231,Home & Garden Sofa,Home & Garden,4,882.13,3528.53,0.0,244.75,3773.28,Digital Wallet,Completed,North,Thailand,2025-06-11 16:48:47.471998,Loyal,2025-06,2025
TXN_012447,ORD_1900,CUST_0252,PROD_163,Beauty Shampoo,Beauty,4,28.31,113.23,0.0,15.65,128.88,Cash,Delivered,Central,Malaysia,2024-12-14 16:48:47.472067,VIP,2024-12,2024
TXN_012448,ORD_0891,CUST_0125,PROD_377,Home & Garden Bed,Home & Garden,4,934.54,3738.16,87.73,425.18,4075.6,Cash,Completed,East,Malaysia,2025-01-29 16:48:47.472136,Regular,2025-01,2025
TXN_012449,ORD_1916,CUST_0634,PROD_491,Home & Garden Bed,Home & Garden,2,855.9,1711.81,0.0,212.25,1924.06,Cash,Completed,East,Malaysia,2025-02-01 16:48:47.472202,Regular,2025-02,2025
TXN_012450,ORD_0450,CUST_1819,PROD_243,Clothing Dress,Clothing,4,113.78,455.1,0.0,29.37,484.48,Credit Card,Completed,Central,Singapore,2025-03-15 16:48:47.472273,New,2025-03,2025
TXN_012451,ORD_2678,CUST_0572,PROD_003,Books Fiction,Books,1,13.01,13.01,0.0,1.73,14.75,Credit Card,Completed,Central,Malaysia,2025-07-06 16:48:47.472339,New,2025-07,2025
TXN_012452,ORD_2828,CUST_0498,PROD_411,Beauty Shampoo,Beauty,4,78.79,315.17,0.0,24.13,339.3,Cash,Completed,North,Indonesia,2025-08-18 16:48:47.472405,Regular,2025-08,2025
TXN_012453,ORD_0186,CUST_0371,PROD_027,Food Chocolate,Food,4,22.9,91.6,0.0,4.81,96.41,Digital Wallet,Completed,Central,Thailand,2025-04-22 16:48:47.472474,Regular,2025-04,2025
TXN_012454,ORD_0933,CUST_1459,PROD_021,Food Snacks,Food,2,7.43,14.85,0.0,1.42,16.27,Debit Card,Completed,Central,Indonesia,2025-03-31 16:48:47.472540,Regular,2025-03,2025
TXN_012455,ORD_0215,CUST_0497,PROD_032,Food Coffee,Food,2,5.86,11.73,0.0,1.65,13.38,Bank Transfer,Completed,South,Vietnam,2025-08-24 16:48:47.472608,Loyal,2025-08,2025
TXN_012456,ORD_1054,CUST_1358,PROD_343,Clothing Shoes,Clothing,4,90.55,362.19,0.0,23.22,385.41,Credit Card,Completed,East,Indonesia,2025-11-02 16:48:47.472868,New,2025-11,2025
TXN_012457,ORD_1355,CUST_0133,PROD_411,Sports Bike,Sports,3,70.67,212.0,0.0,14.21,226.21,Bank Transfer,Completed,East,Singapore,2025-08-29 16:48:47.472957,New,2025-08,2025
TXN_012458,ORD_1772,CUST_1631,PROD_448,Sports Yoga Mat,Sports,1,38.38,38.38,0.0,2.85,41.23,Credit Card,Pending,Central,Vietnam,2025-03-06 16:48:47.473027,Regular,2025-03,2025
TXN_012459,ORD_1006,CUST_1645,PROD_476,Food Beverages,Food,3,14.19,42.56,0.0,5.41,47.97,Credit Card,Completed,North,Vietnam,2025-05-06 16:48:47.473095,Regular,2025-05,2025
TXN_012460,ORD_1676,CUST_1674,PROD_254,Home & Garden Chair,Home & Garden,3,327.45,982.36,0.0,87.86,1070.22,Bank Transfer,Completed,East,Indonesia,2025-04-05 16:48:47.473169,Regular,2025-04,2025
TXN_012461,ORD_0509,CUST_0411,PROD_379,Home & Garden Sofa,Home & Garden,1,422.41,422.41,46.76,43.43,419.08,Credit Card,Completed,West,Indonesia,2025-05-02 16:48:47.473243,Regular,2025-05,2025
TXN_012462,ORD_0268,CUST_0677,PROD_499,Books Fiction,Books,1,16.79,16.79,2.02,2.06,16.83,Bank Transfer,Completed,South,Thailand,2025-01-13 16:48:47.473315,New,2025-01,2025
TXN_012463,ORD_0781,CUST_1101,PROD_434,Beauty Shampoo,Beauty,2,46.58,93.16,0.0,11.37,104.52,Digital Wallet,Completed,Central,Singapore,2025-09-13 16:48:47.473405,Loyal,2025-09,2025
TXN_012464,ORD_1813,CUST_1380,PROD_172,Beauty Shampoo,Beauty,3,80.3,240.91,0.0,18.98,259.89,Cash,Pending,South,Thailand,2025-01-03 16:48:47.473472,Regular,2025-01,2025
TXN_012465,ORD_2155,CUST_1172,PROD_492,Clothing Jacket,Clothing,4,75.28,301.11,0.0,35.51,336.62,Digital Wallet,Completed,South,Singapore,2025-11-14 16:48:47.473539,Regular,2025-11,2025
TXN_012466,ORD_1803,CUST_1583,PROD_092,Beauty Nail Polish,Beauty,4,95.47,381.9,0.0,37.11,419.01,Cash,Completed,North,Indonesia,2025-03-11 16:48:47.473684,Regular,2025-03,2025
TXN_012467,ORD_2228,CUST_1805,PROD_341,Clothing Jacket,Clothing,4,162.7,650.81,0.0,63.45,714.26,Cash,Completed,East,Thailand,2025-08-09 16:48:47.473771,Regular,2025-08,2025
TXN_012468,ORD_1666,CUST_1863,PROD_246,Sports Bike,Sports,1,154.2,154.2,0.0,15.0,169.2,Digital Wallet,Pending,Central,Vietnam,2025-07-20 16:48:47.473841,Regular,2025-07,2025
TXN_012469,ORD_1130,CUST_0121,PROD_079,Food Coffee,Food,3,23.44,70.32,0.0,4.18,74.51,Credit Card,Completed,West,Indonesia,2025-07-04 16:48:47.473910,Loyal,2025-07,2025
TXN_012470,ORD_2528,CUST_0450,PROD_334,Clothing Jeans,Clothing,4,79.46,317.83,0.0,35.56,353.38,Bank Transfer,Completed,East,Singapore,2025-07-01 16:48:47.473981,Regular,2025-07,2025
TXN_012471,ORD_0530,CUST_1221,PROD_368,Books Non-Fiction,Books,2,38.98,77.96,0.0,9.42,87.37,Debit Card,Pending,West,Indonesia,2025-04-19 16:48:47.474050,VIP,2025-04,2025
TXN_012472,ORD_0913,CUST_1603,PROD_278,Food Coffee,Food,2,29.19,58.37,0.0,8.1,66.48,Bank Transfer,Completed,South,Vietnam,2025-01-21 16:48:47.474183,Regular,2025-01,2025
TXN_012473,ORD_1996,CUST_0808,PROD_440,Clothing Jeans,Clothing,4,71.16,284.62,0.0,16.37,300.99,Credit Card,Completed,South,Indonesia,2025-05-02 16:48:47.474344,VIP,2025-05,2025
TXN_012474,ORD_2571,CUST_1791,PROD_374,Clothing Shoes,Clothing,4,28.42,113.67,0.0,11.06,124.72,Debit Card,Completed,East,Singapore,2025-05-25 16:48:47.474538,Regular,2025-05,2025
TXN_012475,ORD_0023,CUST_1407,PROD_191,Sports Bike,Sports,1,192.5,192.5,0.0,25.98,218.48,Cash,Completed,West,Indonesia,2024-12-18 16:48:47.474623,Loyal,2024-12,2024
TXN_012476,ORD_0735,CUST_0430,PROD_038,Sports Dumbbells,Sports,4,121.98,487.94,0.0,62.52,550.46,Digital Wallet,Completed,South,Vietnam,2025-04-30 16:48:47.474699,Regular,2025-04,2025
TXN_012477,ORD_2489,CUST_0184,PROD_346,Food Beverages,Food,3,19.37,58.11,0.0,3.14,61.25,Digital Wallet,Completed,East,Singapore,2025-08-22 16:48:47.474772,Regular,2025-08,2025
TXN_012478,ORD_1000,CUST_0250,PROD_125,Electronics Smartphone,Electronics,2,1266.35,2532.7,0.0,174.49,2707.19,Cash,Completed,West,Malaysia,2025-05-30 16:48:47.474843,New,2025-05,2025
TXN_012479,ORD_2809,CUST_0801,PROD_032,Clothing Dress,Clothing,2,188.81,377.63,0.0,37.73,415.35,Credit Card,Pending,East,Thailand,2025-07-13 16:48:47.474912,Loyal,2025-07,2025
TXN_012480,ORD_0828,CUST_1568,PROD_379,Beauty Cream,Beauty,2,33.76,67.52,0.0,8.73,76.26,Cash,Completed,Central,Singapore,2025-01-30 16:48:47.474985,New,2025-01,2025
TXN_012481,ORD_0074,CUST_0062,PROD_425,Home & Garden Bed,Home & Garden,1,790.38,790.38,0.0,53.27,843.65,Debit Card,Completed,North,Vietnam,2025-06-02 16:48:47.475054,Regular,2025-06,2025
TXN_012482,ORD_1641,CUST_0221,PROD_090,Electronics Laptop,Electronics,2,881.11,1762.21,0.0,225.76,1987.98,Cash,Completed,East,Thailand,2025-02-09 16:48:47.475124,New,2025-02,2025
TXN_012483,ORD_1425,CUST_1049,PROD_363,Books Textbook,Books,1,25.7,25.7,0.0,2.47,28.17,Credit Card,Completed,South,Vietnam,2025-11-30 16:48:47.475192,VIP,2025-11,2025
TXN_012484,ORD_0075,CUST_1965,PROD_052,Beauty Cream,Beauty,2,63.16,126.33,0.0,18.09,144.41,Bank Transfer,Completed,North,Vietnam,2025-05-07 16:48:47.475261,Regular,2025-05,2025
TXN_012485,ORD_0481,CUST_1042,PROD_495,Clothing Shoes,Clothing,2,113.31,226.62,0.0,32.57,259.2,Digital Wallet,Completed,North,Malaysia,2025-10-25 16:48:47.475331,New,2025-10,2025
TXN_012486,ORD_0943,CUST_0701,PROD_139,Sports Tennis Racket,Sports,1,92.57,92.57,0.0,9.9,102.47,Bank Transfer,Completed,North,Singapore,2025-03-24 16:48:47.475399,New,2025-03,2025
TXN_012487,ORD_1591,CUST_1730,PROD_397,Beauty Nail Polish,Beauty,3,19.48,58.44,0.0,5.28,63.72,Bank Transfer,Completed,West,Thailand,2025-07-03 16:48:47.475466,Regular,2025-07,2025
TXN_012488,ORD_1648,CUST_1953,PROD_338,Beauty Cream,Beauty,3,8.68,26.05,0.0,2.97,29.02,Digital Wallet,Shipped,South,Thailand,2025-10-12 16:48:47.475532,Regular,2025-10,2025
TXN_012489,ORD_1970,CUST_0842,PROD_118,Beauty Cream,Beauty,1,12.97,12.97,0.0,1.8,14.77,Debit Card,Completed,North,Indonesia,2025-02-14 16:48:47.475599,Regular,2025-02,2025
TXN_012490,ORD_2351,CUST_0260,PROD_344,Electronics Laptop,Electronics,3,1885.46,5656.39,0.0,425.98,6082.36,Credit Card,Completed,Central,Vietnam,2025-10-31 16:48:47.475666,New,2025-10,2025
TXN_012491,ORD_1167,CUST_0269,PROD_373,Home & Garden Table,Home & Garden,2,135.42,270.83,0.0,37.05,307.88,Digital Wallet,Completed,East,Indonesia,2025-02-28 16:48:47.475734,VIP,2025-02,2025
TXN_012492,ORD_0864,CUST_0938,PROD_081,Clothing Jeans,Clothing,1,154.83,154.83,0.0,16.98,171.81,Debit Card,Completed,West,Malaysia,2025-05-26 16:48:47.475803,Loyal,2025-05,2025
TXN_012493,ORD_1392,CUST_0711,PROD_188,Electronics Laptop,Electronics,4,1782.18,7128.7,0.0,905.98,8034.68,Bank Transfer,Completed,Central,Vietnam,2025-02-15 16:48:47.475874,Regular,2025-02,2025
TXN_012494,ORD_0435,CUST_0365,PROD_339,Food Tea,Food,3,27.14,81.42,0.0,12.0,93.42,Cash,Completed,North,Malaysia,2025-09-25 16:48:47.475942,Regular,2025-09,2025
TXN_012495,ORD_1145,CUST_1710,PROD_473,Books Magazine,Books,1,22.06,22.06,0.0,1.27,23.33,Digital Wallet,Completed,South,Thailand,2025-02-24 16:48:47.476011,Regular,2025-02,2025
TXN_012496,ORD_2687,CUST_1554,PROD_453,Beauty Cream,Beauty,3,89.16,267.47,0.0,19.58,287.05,Bank Transfer,Completed,South,Indonesia,2025-06-30 16:48:47.476078,Regular,2025-06,2025
TXN_012497,ORD_0216,CUST_1722,PROD_155,Electronics Smart Watch,Electronics,3,307.2,921.6,0.0,52.23,973.83,Credit Card,Completed,West,Thailand,2025-04-20 16:48:47.476146,Regular,2025-04,2025
TXN_012498,ORD_1333,CUST_0743,PROD_187,Beauty Cream,Beauty,1,80.89,80.89,0.0,9.11,90.0,Debit Card,Completed,South,Singapore,2025-08-18 16:48:47.476213,Regular,2025-08,2025
TXN_012499,ORD_0685,CUST_0708,PROD_392,Beauty Nail Polish,Beauty,4,49.62,198.48,0.0,18.46,216.94,Debit Card,Completed,South,Vietnam,2025-10-31 16:48:47.476293,New,2025-10,2025
TXN_012500,ORD_0666,CUST_0653,PROD_345,Clothing Shoes,Clothing,1,125.27,125.27,0.0,9.21,134.48,Credit Card,Completed,East,Malaysia,2025-06-17 16:48:47.476370,Regular,2025-06,2025
TXN_012501,ORD_1692,CUST_1863,PROD_296,Home & Garden Table,Home & Garden,3,443.35,1330.05,0.0,159.03,1489.07,Debit Card,Completed,South,Indonesia,2025-08-31 16:48:47.476443,Regular,2025-08,2025
TXN_012502,ORD_0521,CUST_1227,PROD_358,Beauty Shampoo,Beauty,2,36.22,72.43,0.0,7.12,79.55,Debit Card,Completed,Central,Indonesia,2025-06-07 16:48:47.476515,New,2025-06,2025
TXN_012503,ORD_0093,CUST_1873,PROD_274,Beauty Makeup,Beauty,3,6.96,20.89,0.0,1.44,22.33,Cash,Completed,South,Vietnam,2024-12-30 16:48:47.476584,Regular,2024-12,2024
TXN_012504,ORD_2442,CUST_0315,PROD_374,Beauty Nail Polish,Beauty,3,79.68,239.03,0.0,21.2,260.23,Credit Card,Completed,Central,Vietnam,2025-11-26 16:48:47.476653,Regular,2025-11,2025
TXN_012505,ORD_0736,CUST_0621,PROD_247,Sports Bike,Sports,3,227.29,681.86,0.0,90.84,772.7,Credit Card,Pending,East,Singapore,2025-02-01 16:48:47.476719,New,2025-02,2025
TXN_012506,ORD_0240,CUST_0287,PROD_404,Sports Tennis Racket,Sports,1,273.18,273.18,0.0,18.44,291.62,Credit Card,Completed,West,Malaysia,2024-12-28 16:48:47.476786,Regular,2024-12,2024
TXN_012507,ORD_1345,CUST_1229,PROD_261,Sports Basketball,Sports,3,165.51,496.52,0.0,52.24,548.75,Debit Card,Pending,East,Malaysia,2025-07-10 16:48:47.476853,Regular,2025-07,2025
TXN_012508,ORD_0095,CUST_1396,PROD_139,Clothing T-Shirt,Clothing,2,64.76,129.52,0.0,6.66,136.18,Cash,Completed,West,Thailand,2025-11-11 16:48:47.476918,New,2025-11,2025
TXN_012509,ORD_1344,CUST_0874,PROD_046,Clothing Dress,Clothing,2,73.98,147.96,0.0,14.47,162.43,Credit Card,Completed,North,Malaysia,2025-05-03 16:48:47.476983,Regular,2025-05,2025
TXN_012510,ORD_2811,CUST_0212,PROD_362,Electronics Laptop,Electronics,1,976.29,976.29,0.0,97.55,1073.83,Bank Transfer,Completed,East,Vietnam,2025-05-19 16:48:47.477052,New,2025-05,2025
TXN_012511,ORD_0241,CUST_1249,PROD_481,Books Comic,Books,2,25.72,51.44,0.0,3.77,55.21,Credit Card,Delivered,West,Singapore,2025-03-14 16:48:47.477119,Loyal,2025-03,2025
TXN_012512,ORD_1993,CUST_1366,PROD_270,Clothing Jeans,Clothing,3,31.53,94.58,0.0,13.78,108.36,Digital Wallet,Completed,South,Thailand,2025-05-02 16:48:47.477186,New,2025-05,2025
TXN_012513,ORD_0449,CUST_1510,PROD_185,Beauty Shampoo,Beauty,1,24.47,24.47,0.0,2.07,26.53,Digital Wallet,Pending,East,Malaysia,2025-06-11 16:48:47.477254,VIP,2025-06,2025
TXN_012514,ORD_2329,CUST_1273,PROD_176,Electronics Laptop,Electronics,1,1882.4,1882.4,0.0,151.41,2033.81,Credit Card,Pending,Central,Singapore,2025-02-22 16:48:47.477321,Regular,2025-02,2025
