transaction_id,customer_id,product_name,category,quantity,unit_price,total_amount,discount_amount,final_amount,payment_method,order_status,transaction_date,source
TXN_010518,CUST_3703,Dress,Clothing,2,151.27,302.55,0.0,302.55,Credit Card,Completed,2025-06-22 16:50:47.046164,Mock Data
TXN_010519,CUST_0826,Blender,Clothing,1,147.48,147.48,0.0,147.48,Debit Card,Pending,2025-07-03 16:50:47.046729,Mock Data
TXN_010520,CUST_0215,Smart Watch,Clothing,2,260.61,521.23,0.0,521.23,PayPal,Completed,2025-11-03 16:50:47.047352,Mock Data
TXN_010521,CUST_0283,Laptop,Books,3,71.19,213.58,0.0,213.58,Cash,Completed,2025-06-05 16:50:47.047915,Mock Data
TXN_010522,CUST_0844,TV,Books,1,76.97,76.97,0.0,76.97,PayPal,Completed,2025-03-22 16:50:47.048481,Mock Data
TXN_010523,CUST_4024,Headphones,Books,4,28.47,113.88,0.0,113.88,Debit Card,Completed,2025-05-05 16:50:47.049054,Mock Data
TXN_010524,CUST_3668,Dress,Electronics,1,1470.46,1470.46,0.0,1470.46,PayPal,Completed,2025-09-23 16:50:47.049596,Mock Data
TXN_010525,CUST_0726,TV,Electronics,2,245.89,491.78,0.0,491.78,Cash,Completed,2025-02-02 16:50:47.050142,Mock Data
TXN_010526,CUST_3987,Gaming Console,Electronics,4,956.26,3825.03,0.0,3825.03,Debit Card,Completed,2025-02-06 16:50:47.050671,Mock Data
TXN_010527,CUST_1040,TV,Books,2,66.37,132.73,0.0,132.73,PayPal,Pending,2025-05-27 16:50:47.051288,Mock Data
TXN_010528,CUST_2791,Blender,Books,3,33.75,101.26,0.0,101.26,Cash,Pending,2025-10-20 16:50:47.051982,Mock Data
TXN_010529,CUST_2562,Jeans,Electronics,4,1869.59,7478.34,0.0,7478.34,PayPal,Completed,2025-09-08 16:50:47.052560,Mock Data
TXN_010530,CUST_0065,T-Shirt,Clothing,4,117.64,470.56,0.0,470.56,Digital Wallet,Completed,2025-02-24 16:50:47.053106,Mock Data
TXN_010531,CUST_2846,T-Shirt,Clothing,3,209.11,627.32,0.0,627.32,Cash,Completed,2025-06-01 16:50:47.053680,Mock Data
TXN_010532,CUST_0011,TV,Electronics,3,604.02,1812.06,0.0,1812.06,Debit Card,Completed,2025-02-12 16:50:47.054224,Mock Data
TXN_010533,CUST_1498,Jacket,Home & Garden,4,331.09,1324.34,0.0,1324.34,Credit Card,Completed,2025-05-30 16:50:47.054763,Mock Data
TXN_010534,CUST_3086,Jeans,Entertainment,2,307.34,614.68,0.0,614.68,Cash,Completed,2025-03-26 16:50:47.055300,Mock Data
TXN_010535,CUST_2341,Smartphone,Entertainment,1,252.03,252.03,0.0,252.03,Digital Wallet,Completed,2025-03-09 16:50:47.055832,Mock Data
TXN_010536,CUST_2432,Jacket,Home & Garden,3,425.04,1275.13,75.58,1199.55,Credit Card,Pending,2025-08-17 16:50:47.056383,Mock Data
TXN_010537,CUST_3593,TV,Electronics,2,1268.34,2536.68,311.7,2224.98,Credit Card,Completed,2025-04-27 16:50:47.056921,Mock Data
TXN_010538,CUST_1092,Laptop,Clothing,2,268.97,537.93,0.0,537.93,Credit Card,Delivered,2025-08-06 16:50:47.057479,Mock Data
TXN_010539,CUST_2728,Tablet,Books,4,18.49,73.97,0.0,73.97,PayPal,Completed,2025-01-30 16:50:47.058003,Mock Data
TXN_010540,CUST_3069,Tablet,Books,1,45.11,45.11,8.17,36.94,Cash,Completed,2025-05-08 16:50:47.058720,Mock Data
TXN_010541,CUST_1203,Headphones,Clothing,3,213.83,641.5,0.0,641.5,Digital Wallet,Pending,2025-03-20 16:50:47.059299,Mock Data
TXN_010542,CUST_2257,Laptop,Entertainment,1,175.02,175.02,0.0,175.02,Credit Card,Completed,2024-12-27 16:50:47.059840,Mock Data
TXN_010543,CUST_0031,Gaming Console,Books,1,32.88,32.88,0.0,32.88,Digital Wallet,Completed,2025-11-10 16:50:47.060390,Mock Data
TXN_010544,CUST_3470,Jeans,Clothing,2,132.07,264.14,4.99,259.15,Digital Wallet,Completed,2025-10-13 16:50:47.060923,Mock Data
TXN_010545,CUST_2506,T-Shirt,Entertainment,4,515.19,2060.77,0.0,2060.77,Debit Card,Shipped,2025-06-30 16:50:47.061457,Mock Data
TXN_010546,CUST_4434,Blender,Electronics,4,287.39,1149.58,0.0,1149.58,Credit Card,Completed,2024-12-19 16:50:47.061983,Mock Data
TXN_010547,CUST_1409,Smart Watch,Books,2,51.99,103.98,0.0,103.98,Credit Card,Completed,2024-12-26 16:50:47.062558,Mock Data
TXN_010548,CUST_0148,TV,Clothing,1,284.17,284.17,0.0,284.17,Cash,Completed,2025-08-17 16:50:47.063084,Mock Data
TXN_010549,CUST_0922,Smart Watch,Home & Garden,1,64.32,64.32,0.23,64.09,Digital Wallet,Delivered,2025-11-10 16:50:47.063611,Mock Data
TXN_010550,CUST_3964,TV,Clothing,1,124.09,124.09,0.0,124.09,Cash,Completed,2025-04-15 16:50:47.064173,Mock Data
TXN_010551,CUST_3325,Smartphone,Books,4,59.88,239.52,0.0,239.52,Debit Card,Delivered,2025-07-26 16:50:47.064715,Mock Data
TXN_010552,CUST_0276,Gaming Console,Entertainment,3,457.49,1372.47,0.0,1372.47,Debit Card,Completed,2025-11-24 16:50:47.065370,Mock Data
TXN_010553,CUST_3001,Headphones,Home & Garden,4,640.25,2560.99,0.0,2560.99,Credit Card,Completed,2025-09-11 16:50:47.066026,Mock Data
TXN_010554,CUST_3302,Jacket,Books,3,34.7,104.11,0.0,104.11,Digital Wallet,Completed,2025-03-31 16:50:47.066597,Mock Data
TXN_010555,CUST_4364,Smart Watch,Electronics,2,1030.27,2060.53,0.0,2060.53,Credit Card,Delivered,2025-05-08 16:50:47.067200,Mock Data
TXN_010556,CUST_3565,Coffee Maker,Books,4,46.5,186.0,0.0,186.0,Cash,Pending,2025-02-24 16:50:47.067790,Mock Data
TXN_010557,CUST_4088,Book,Clothing,4,121.29,485.16,0.0,485.16,Credit Card,Completed,2025-06-04 16:50:47.068361,Mock Data
TXN_010558,CUST_3113,Smartphone,Clothing,1,256.68,256.68,69.49,187.19,Digital Wallet,Completed,2024-12-18 16:50:47.068919,Mock Data
TXN_010559,CUST_0172,Gaming Console,Books,4,32.34,129.35,0.0,129.35,PayPal,Completed,2025-01-17 16:50:47.069477,Mock Data
TXN_010560,CUST_2889,Dress,Clothing,1,141.21,141.21,0.0,141.21,Cash,Completed,2025-11-25 16:50:47.070000,Mock Data
TXN_010561,CUST_4593,Tablet,Books,3,62.94,188.83,0.0,188.83,PayPal,Completed,2025-10-21 16:50:47.070524,Mock Data
TXN_010562,CUST_1774,Dress,Clothing,3,80.57,241.71,0.0,241.71,Digital Wallet,Completed,2025-02-01 16:50:47.071037,Mock Data
TXN_010563,CUST_4809,Shoes,Electronics,2,1310.83,2621.67,0.0,2621.67,Cash,Completed,2025-12-05 16:50:47.071574,Mock Data
TXN_010564,CUST_3426,T-Shirt,Home & Garden,1,55.55,55.55,0.0,55.55,Digital Wallet,Delivered,2025-09-10 16:50:47.072260,Mock Data
TXN_010565,CUST_1215,Jacket,Books,3,25.35,76.05,0.0,76.05,Debit Card,Delivered,2025-07-20 16:50:47.072946,Mock Data
TXN_010566,CUST_0299,Book,Clothing,1,84.81,84.81,0.0,84.81,Debit Card,Pending,2025-11-26 16:50:47.073559,Mock Data
TXN_010567,CUST_0377,Smart Watch,Books,4,86.13,344.52,0.0,344.52,Digital Wallet,Completed,2025-10-21 16:50:47.074111,Mock Data
TXN_010568,CUST_3821,TV,Books,1,41.71,41.71,0.0,41.71,PayPal,Completed,2025-09-10 16:50:47.074644,Mock Data
TXN_010569,CUST_0416,Jeans,Entertainment,4,581.58,2326.3,0.0,2326.3,Credit Card,Completed,2025-06-10 16:50:47.075167,Mock Data
TXN_010570,CUST_4914,Book,Entertainment,2,83.39,166.78,0.0,166.78,Debit Card,Completed,2025-07-07 16:50:47.075699,Mock Data
TXN_010571,CUST_4498,Smart Watch,Books,3,87.47,262.42,0.0,262.42,Cash,Completed,2025-12-02 16:50:47.076238,Mock Data
TXN_010572,CUST_2276,Gaming Console,Entertainment,4,417.91,1671.66,0.0,1671.66,Credit Card,Completed,2025-07-28 16:50:47.076771,Mock Data
TXN_010573,CUST_1886,Laptop,Home & Garden,2,220.87,441.74,0.0,441.74,Debit Card,Pending,2025-03-17 16:50:47.077299,Mock Data
TXN_010574,CUST_0445,Dress,Electronics,4,886.16,3544.64,0.0,3544.64,PayPal,Completed,2025-04-13 16:50:47.077837,Mock Data
TXN_010575,CUST_2075,Smart Watch,Electronics,1,1533.33,1533.33,0.0,1533.33,Debit Card,Delivered,2025-05-18 16:50:47.078375,Mock Data
TXN_010576,CUST_0886,T-Shirt,Books,4,86.92,347.68,0.0,347.68,Credit Card,Completed,2025-04-21 16:50:47.078913,Mock Data
TXN_010577,CUST_4659,TV,Electronics,4,744.52,2978.09,0.0,2978.09,Digital Wallet,Completed,2025-08-03 16:50:47.079636,Mock Data
TXN_010578,CUST_1580,Dress,Entertainment,3,58.67,176.0,0.0,176.0,Debit Card,Completed,2025-03-05 16:50:47.080175,Mock Data
TXN_010579,CUST_4043,Headphones,Clothing,4,260.43,1041.7,0.0,1041.7,Cash,Completed,2025-05-07 16:50:47.080729,Mock Data
TXN_010580,CUST_2692,Jacket,Entertainment,2,452.78,905.56,0.0,905.56,Cash,Completed,2025-03-13 16:50:47.081304,Mock Data
TXN_010581,CUST_3330,Jacket,Clothing,2,34.49,68.98,0.0,68.98,Debit Card,Delivered,2025-03-04 16:50:47.081836,Mock Data
TXN_010582,CUST_4357,Tablet,Books,1,38.53,38.53,0.0,38.53,Digital Wallet,Completed,2025-01-31 16:50:47.082370,Mock Data
TXN_010583,CUST_2022,Jeans,Home & Garden,1,752.86,752.86,0.0,752.86,Digital Wallet,Pending,2025-06-08 16:50:47.082889,Mock Data
TXN_010584,CUST_2495,Headphones,Books,2,50.73,101.47,0.0,101.47,Debit Card,Completed,2025-11-17 16:50:47.083451,Mock Data
TXN_010585,CUST_3079,Jeans,Electronics,1,216.25,216.25,0.0,216.25,Cash,Completed,2025-12-06 16:50:47.084000,Mock Data
TXN_010586,CUST_4089,Laptop,Home & Garden,2,353.17,706.34,95.72,610.62,Cash,Pending,2024-12-13 16:50:47.084535,Mock Data
TXN_010587,CUST_1216,Jacket,Electronics,1,221.01,221.01,36.38,184.64,Digital Wallet,Completed,2025-01-06 16:50:47.085072,Mock Data
TXN_010588,CUST_2493,Coffee Maker,Books,1,20.02,20.02,0.0,20.02,Credit Card,Completed,2025-04-25 16:50:47.085610,Mock Data
TXN_010589,CUST_2374,T-Shirt,Books,4,12.64,50.57,0.0,50.57,Cash,Pending,2025-08-15 16:50:47.086340,Mock Data
TXN_010590,CUST_4177,T-Shirt,Books,1,48.66,48.66,0.0,48.66,Cash,Completed,2025-03-30 16:50:47.086937,Mock Data
TXN_010591,CUST_4372,Book,Home & Garden,1,92.21,92.21,0.0,92.21,Credit Card,Completed,2025-09-06 16:50:47.087556,Mock Data
TXN_010592,CUST_2873,Coffee Maker,Electronics,4,1859.23,7436.91,0.0,7436.91,Debit Card,Completed,2025-01-01 16:50:47.088183,Mock Data
TXN_010593,CUST_3810,Blender,Electronics,2,492.2,984.4,0.0,984.4,Debit Card,Completed,2024-12-19 16:50:47.088827,Mock Data
TXN_010594,CUST_1402,Smartphone,Entertainment,1,173.33,173.33,0.0,173.33,Credit Card,Completed,2025-04-25 16:50:47.089443,Mock Data
TXN_010595,CUST_0138,T-Shirt,Books,2,79.21,158.42,0.0,158.42,Cash,Shipped,2025-09-22 16:50:47.090064,Mock Data
TXN_010596,CUST_4389,Shoes,Electronics,3,1197.52,3592.55,0.0,3592.55,PayPal,Completed,2025-11-10 16:50:47.090700,Mock Data
TXN_010597,CUST_3745,Tablet,Electronics,3,328.34,985.03,0.0,985.03,Credit Card,Completed,2025-07-08 16:50:47.091328,Mock Data
TXN_010598,CUST_3390,Blender,Electronics,4,1609.93,6439.72,543.28,5896.43,Debit Card,Completed,2025-11-25 16:50:47.091958,Mock Data
TXN_010599,CUST_3298,Smartphone,Electronics,2,1823.79,3647.59,249.68,3397.9,Debit Card,Delivered,2025-04-06 16:50:47.092558,Mock Data
TXN_010600,CUST_0870,TV,Entertainment,2,572.56,1145.11,0.0,1145.11,Credit Card,Completed,2024-12-26 16:50:47.093390,Mock Data
TXN_010601,CUST_1187,Gaming Console,Home & Garden,4,369.82,1479.3,0.0,1479.3,Credit Card,Completed,2025-04-01 16:50:47.093998,Mock Data
TXN_010602,CUST_0438,Dress,Entertainment,4,39.36,157.45,0.0,157.45,Cash,Completed,2025-10-01 16:50:47.094599,Mock Data
TXN_010603,CUST_4334,Tablet,Clothing,4,227.97,911.89,0.0,911.89,Digital Wallet,Completed,2025-12-06 16:50:47.095177,Mock Data
TXN_010604,CUST_2185,Jacket,Entertainment,1,474.1,474.1,0.0,474.1,PayPal,Completed,2025-05-02 16:50:47.095736,Mock Data
TXN_010605,CUST_0782,Smart Watch,Entertainment,3,390.32,1170.97,0.0,1170.97,Credit Card,Completed,2025-12-09 16:50:47.096286,Mock Data
TXN_010606,CUST_4864,Shoes,Home & Garden,3,113.78,341.35,11.66,329.69,Debit Card,Completed,2025-05-30 16:50:47.096862,Mock Data
TXN_010607,CUST_2716,Laptop,Electronics,4,1905.28,7621.13,0.0,7621.13,Credit Card,Completed,2025-02-13 16:50:47.097496,Mock Data
TXN_010608,CUST_0829,Tablet,Entertainment,3,219.27,657.81,0.0,657.81,PayPal,Completed,2025-10-23 16:50:47.098064,Mock Data
TXN_010609,CUST_3224,Tablet,Clothing,2,278.87,557.75,0.0,557.75,Credit Card,Completed,2025-04-02 16:50:47.098628,Mock Data
TXN_010610,CUST_2240,T-Shirt,Entertainment,4,57.25,228.99,43.16,185.82,Credit Card,Pending,2025-01-17 16:50:47.099200,Mock Data
TXN_010611,CUST_2976,Tablet,Books,1,98.9,98.9,0.0,98.9,Credit Card,Completed,2025-10-11 16:50:47.099912,Mock Data
TXN_010612,CUST_2637,TV,Books,4,47.19,188.78,0.0,188.78,Cash,Completed,2025-12-08 16:50:47.100649,Mock Data
TXN_010613,CUST_1419,Smart Watch,Entertainment,2,200.51,401.02,0.0,401.02,Cash,Completed,2025-09-22 16:50:47.101253,Mock Data
TXN_010614,CUST_3072,Headphones,Clothing,1,180.17,180.17,0.0,180.17,PayPal,Completed,2025-11-14 16:50:47.101801,Mock Data
TXN_010615,CUST_0146,Smartphone,Books,3,24.57,73.72,0.0,73.72,PayPal,Completed,2025-09-04 16:50:47.102367,Mock Data
TXN_010616,CUST_4279,Jeans,Books,1,73.27,73.27,10.36,62.91,Credit Card,Completed,2025-04-21 16:50:47.102920,Mock Data
TXN_010617,CUST_3968,T-Shirt,Books,2,27.84,55.67,6.92,48.76,Digital Wallet,Completed,2025-06-11 16:50:47.103590,Mock Data
TXN_010618,CUST_2506,Gaming Console,Clothing,3,279.0,836.99,0.0,836.99,Digital Wallet,Completed,2025-05-18 16:50:47.104181,Mock Data
TXN_010619,CUST_0962,Smartphone,Electronics,4,1101.78,4407.13,0.0,4407.13,Debit Card,Shipped,2025-03-17 16:50:47.104722,Mock Data
TXN_010620,CUST_3069,Dress,Clothing,4,132.55,530.22,0.0,530.22,Credit Card,Completed,2025-10-18 16:50:47.105279,Mock Data
TXN_010621,CUST_2964,Headphones,Clothing,2,229.69,459.38,0.0,459.38,Cash,Pending,2025-10-13 16:50:47.105814,Mock Data
TXN_010622,CUST_4081,Tablet,Books,2,99.23,198.46,0.0,198.46,Debit Card,Completed,2025-11-12 16:50:47.106338,Mock Data
TXN_010623,CUST_4444,TV,Home & Garden,4,738.46,2953.84,0.0,2953.84,Digital Wallet,Pending,2025-01-23 16:50:47.107013,Mock Data
TXN_010624,CUST_1025,T-Shirt,Clothing,2,140.99,281.98,0.0,281.98,Credit Card,Shipped,2025-02-13 16:50:47.107705,Mock Data
TXN_010625,CUST_3182,Jacket,Entertainment,1,23.94,23.94,0.0,23.94,Debit Card,Completed,2025-09-30 16:50:47.108278,Mock Data
TXN_010626,CUST_1555,Gaming Console,Entertainment,3,511.1,1533.3,0.0,1533.3,Credit Card,Completed,2025-09-01 16:50:47.108870,Mock Data
TXN_010627,CUST_2618,Shoes,Books,3,44.91,134.72,0.0,134.72,Debit Card,Completed,2025-10-06 16:50:47.109525,Mock Data
TXN_010628,CUST_3737,Smart Watch,Clothing,2,84.75,169.49,0.0,169.49,Digital Wallet,Pending,2025-09-13 16:50:47.110263,Mock Data
TXN_010629,CUST_1730,Gaming Console,Books,4,29.81,119.25,0.0,119.25,Debit Card,Completed,2025-03-20 16:50:47.110826,Mock Data
TXN_010630,CUST_0355,Jacket,Home & Garden,3,277.25,831.74,0.0,831.74,PayPal,Completed,2025-05-03 16:50:47.111405,Mock Data
TXN_010631,CUST_3704,Dress,Entertainment,1,363.39,363.39,0.0,363.39,PayPal,Completed,2025-09-18 16:50:47.111949,Mock Data
TXN_010632,CUST_4147,T-Shirt,Clothing,4,178.47,713.88,0.0,713.88,Debit Card,Completed,2025-05-31 16:50:47.112495,Mock Data
TXN_010633,CUST_3462,Laptop,Home & Garden,2,677.21,1354.42,0.0,1354.42,Debit Card,Completed,2025-01-11 16:50:47.113052,Mock Data
TXN_010634,CUST_0588,Dress,Clothing,2,141.39,282.78,0.0,282.78,Digital Wallet,Completed,2025-05-13 16:50:47.113770,Mock Data
TXN_010635,CUST_4718,T-Shirt,Home & Garden,1,208.29,208.29,0.0,208.29,PayPal,Completed,2025-03-17 16:50:47.114454,Mock Data
TXN_010636,CUST_0452,Smart Watch,Clothing,1,64.66,64.66,0.0,64.66,Digital Wallet,Completed,2025-05-19 16:50:47.114995,Mock Data
TXN_010637,CUST_3779,TV,Books,1,93.0,93.0,13.25,79.75,Cash,Completed,2025-12-09 16:50:47.115545,Mock Data
TXN_010638,CUST_0325,Book,Books,1,71.1,71.1,0.0,71.1,Cash,Pending,2025-07-01 16:50:47.116087,Mock Data
TXN_010639,CUST_0136,Smartphone,Clothing,2,148.79,297.58,0.0,297.58,PayPal,Completed,2025-02-21 16:50:47.116620,Mock Data
TXN_010640,CUST_4565,Smart Watch,Electronics,2,1244.51,2489.02,0.0,2489.02,Debit Card,Completed,2025-09-18 16:50:47.117149,Mock Data
TXN_010641,CUST_4051,Headphones,Electronics,1,179.63,179.63,52.01,127.61,Digital Wallet,Completed,2025-04-03 16:50:47.117686,Mock Data
TXN_010642,CUST_0963,Tablet,Entertainment,1,513.98,513.98,0.0,513.98,Cash,Delivered,2025-02-15 16:50:47.118214,Mock Data
TXN_010643,CUST_1892,Smartphone,Home & Garden,1,594.4,594.4,71.56,522.84,Credit Card,Completed,2025-03-11 16:50:47.118735,Mock Data
TXN_010644,CUST_0540,Smart Watch,Electronics,3,1332.85,3998.54,0.0,3998.54,Digital Wallet,Completed,2025-05-26 16:50:47.119273,Mock Data
TXN_010645,CUST_3957,Blender,Home & Garden,1,224.37,224.37,0.0,224.37,Cash,Completed,2025-02-12 16:50:47.119804,Mock Data
TXN_010646,CUST_0804,Gaming Console,Books,4,61.02,244.1,0.0,244.1,Credit Card,Pending,2025-08-10 16:50:47.120328,Mock Data
TXN_010647,CUST_3881,Laptop,Electronics,1,838.69,838.69,203.74,634.96,Digital Wallet,Completed,2025-03-23 16:50:47.121092,Mock Data
TXN_010648,CUST_0564,Jeans,Clothing,4,45.58,182.32,0.0,182.32,PayPal,Completed,2025-04-10 16:50:47.121663,Mock Data
TXN_010649,CUST_2151,Tablet,Entertainment,1,516.23,516.23,0.0,516.23,Credit Card,Delivered,2025-09-19 16:50:47.122231,Mock Data
TXN_010650,CUST_4409,Smart Watch,Books,1,16.9,16.9,0.0,16.9,Cash,Completed,2024-12-29 16:50:47.122783,Mock Data
TXN_010651,CUST_2932,Shoes,Books,3,18.89,56.68,0.0,56.68,Debit Card,Completed,2025-11-09 16:50:47.123305,Mock Data
TXN_010652,CUST_0560,Smart Watch,Clothing,2,172.15,344.31,0.0,344.31,PayPal,Completed,2025-05-13 16:50:47.123838,Mock Data
TXN_010653,CUST_2168,Jeans,Books,4,58.52,234.07,0.0,234.07,Digital Wallet,Completed,2025-03-19 16:50:47.124343,Mock Data
TXN_010654,CUST_4506,Coffee Maker,Books,3,92.11,276.34,0.0,276.34,PayPal,Completed,2025-01-02 16:50:47.124895,Mock Data
TXN_010655,CUST_2864,Blender,Electronics,1,313.39,313.39,0.0,313.39,Cash,Completed,2025-07-12 16:50:47.125438,Mock Data
TXN_010656,CUST_2072,Smart Watch,Entertainment,3,470.0,1410.0,116.2,1293.8,PayPal,Completed,2025-04-10 16:50:47.125964,Mock Data
TXN_010657,CUST_3079,Jeans,Electronics,1,649.14,649.14,0.0,649.14,Debit Card,Completed,2024-12-22 16:50:47.126511,Mock Data
TXN_010658,CUST_0961,Laptop,Books,3,27.21,81.64,0.0,81.64,Credit Card,Shipped,2025-03-12 16:50:47.127077,Mock Data
TXN_010659,CUST_3603,TV,Electronics,2,800.42,1600.84,0.0,1600.84,Cash,Completed,2025-03-31 16:50:47.127811,Mock Data
TXN_010660,CUST_1857,Gaming Console,Books,3,18.88,56.64,0.0,56.64,Debit Card,Completed,2025-09-05 16:50:47.128432,Mock Data
TXN_010661,CUST_2906,Smartphone,Electronics,4,700.79,2803.14,0.0,2803.14,Cash,Completed,2025-10-12 16:50:47.128985,Mock Data
TXN_010662,CUST_0292,Gaming Console,Electronics,1,437.48,437.48,0.0,437.48,PayPal,Completed,2025-09-25 16:50:47.129529,Mock Data
TXN_010663,CUST_0548,T-Shirt,Electronics,3,885.26,2655.79,0.0,2655.79,Digital Wallet,Completed,2025-12-04 16:50:47.130054,Mock Data
TXN_010664,CUST_0548,Coffee Maker,Home & Garden,2,359.67,719.33,0.0,719.33,PayPal,Completed,2025-06-04 16:50:47.130578,Mock Data
TXN_010665,CUST_4945,Book,Clothing,2,59.3,118.59,0.0,118.59,Credit Card,Completed,2025-04-01 16:50:47.131119,Mock Data
TXN_010666,CUST_1329,Headphones,Electronics,4,1809.48,7237.91,0.0,7237.91,Credit Card,Completed,2025-03-22 16:50:47.131632,Mock Data
TXN_010667,CUST_2705,TV,Clothing,1,277.51,277.51,41.35,236.16,Digital Wallet,Completed,2024-12-13 16:50:47.132156,Mock Data
TXN_010668,CUST_2360,Dress,Clothing,2,26.26,52.51,0.0,52.51,PayPal,Completed,2025-08-29 16:50:47.132716,Mock Data
TXN_010669,CUST_0887,Headphones,Electronics,2,1048.44,2096.88,0.0,2096.88,Digital Wallet,Pending,2025-05-26 16:50:47.133313,Mock Data
TXN_010670,CUST_4461,Jeans,Entertainment,1,186.61,186.61,0.0,186.61,Debit Card,Completed,2025-07-30 16:50:47.133828,Mock Data
TXN_010671,CUST_1856,Jeans,Electronics,4,1028.39,4113.57,1210.39,2903.18,Cash,Pending,2025-02-25 16:50:47.134540,Mock Data
TXN_010672,CUST_2955,Laptop,Clothing,3,252.97,758.91,0.0,758.91,Cash,Pending,2025-04-12 16:50:47.135147,Mock Data
TXN_010673,CUST_3439,Tablet,Home & Garden,3,653.28,1959.84,161.5,1798.33,Credit Card,Completed,2025-09-28 16:50:47.135689,Mock Data
TXN_010674,CUST_3516,Jacket,Entertainment,1,36.61,36.61,0.0,36.61,Credit Card,Shipped,2025-09-23 16:50:47.136221,Mock Data
TXN_010675,CUST_1537,Jacket,Electronics,2,347.37,694.75,0.0,694.75,PayPal,Completed,2025-05-14 16:50:47.136794,Mock Data
TXN_010676,CUST_2442,Jeans,Entertainment,1,106.95,106.95,0.0,106.95,Cash,Completed,2025-10-10 16:50:47.137324,Mock Data
TXN_010677,CUST_1568,Gaming Console,Electronics,3,605.19,1815.58,0.0,1815.58,Credit Card,Completed,2025-02-14 16:50:47.137869,Mock Data
TXN_010678,CUST_2416,Laptop,Entertainment,4,384.35,1537.4,0.0,1537.4,Credit Card,Delivered,2025-08-02 16:50:47.138423,Mock Data
TXN_010679,CUST_3390,Blender,Entertainment,4,373.58,1494.3,173.61,1320.69,PayPal,Completed,2025-03-31 16:50:47.138954,Mock Data
TXN_010680,CUST_3884,Tablet,Entertainment,2,33.13,66.26,0.0,66.26,Cash,Completed,2025-03-09 16:50:47.139489,Mock Data
TXN_010681,CUST_3082,Dress,Books,1,11.79,11.79,0.0,11.79,Digital Wallet,Completed,2025-01-23 16:50:47.140005,Mock Data
TXN_010682,CUST_1549,Coffee Maker,Clothing,4,234.22,936.87,0.0,936.87,Cash,Completed,2025-09-19 16:50:47.140555,Mock Data
TXN_010683,CUST_1847,Dress,Entertainment,3,104.8,314.39,63.02,251.36,Debit Card,Completed,2025-06-20 16:50:47.141186,Mock Data
TXN_010684,CUST_3236,Jeans,Entertainment,1,473.12,473.12,5.2,467.91,Digital Wallet,Completed,2025-03-16 16:50:47.141989,Mock Data
TXN_010685,CUST_0911,Smartphone,Clothing,2,298.11,596.22,0.0,596.22,Debit Card,Completed,2025-11-24 16:50:47.142553,Mock Data
TXN_010686,CUST_2096,Smart Watch,Electronics,4,586.11,2344.45,0.0,2344.45,PayPal,Completed,2025-04-05 16:50:47.143080,Mock Data
TXN_010687,CUST_4346,Jacket,Home & Garden,3,460.17,1380.5,0.0,1380.5,Credit Card,Completed,2025-06-19 16:50:47.143634,Mock Data
TXN_010688,CUST_0115,Headphones,Electronics,2,1765.81,3531.63,684.35,2847.27,Digital Wallet,Completed,2025-07-15 16:50:47.144171,Mock Data
TXN_010689,CUST_4309,Laptop,Electronics,3,302.51,907.53,0.0,907.53,Debit Card,Completed,2025-01-09 16:50:47.144689,Mock Data
TXN_010690,CUST_0114,Smart Watch,Books,4,48.66,194.65,0.0,194.65,Debit Card,Completed,2025-06-01 16:50:47.145241,Mock Data
TXN_010691,CUST_4817,Headphones,Books,2,21.13,42.27,0.0,42.27,Debit Card,Completed,2025-02-17 16:50:47.145798,Mock Data
TXN_010692,CUST_0764,T-Shirt,Entertainment,1,329.03,329.03,0.0,329.03,Credit Card,Completed,2025-03-28 16:50:47.146330,Mock Data
TXN_010693,CUST_2710,Jacket,Entertainment,4,508.59,2034.35,0.0,2034.35,Cash,Pending,2024-12-25 16:50:47.146874,Mock Data
TXN_010694,CUST_0608,T-Shirt,Books,2,76.79,153.58,36.04,117.54,Credit Card,Completed,2025-11-18 16:50:47.147420,Mock Data
TXN_010695,CUST_0837,Book,Home & Garden,1,726.25,726.25,0.0,726.25,Digital Wallet,Completed,2025-03-04 16:50:47.147954,Mock Data
TXN_010696,CUST_1955,Shoes,Home & Garden,1,104.54,104.54,0.0,104.54,PayPal,Completed,2025-07-24 16:50:47.148723,Mock Data
TXN_010697,CUST_3534,Jeans,Home & Garden,1,150.32,150.32,0.0,150.32,PayPal,Completed,2025-12-05 16:50:47.149307,Mock Data
TXN_010698,CUST_1504,Coffee Maker,Books,2,12.03,24.06,0.0,24.06,Debit Card,Completed,2025-08-21 16:50:47.149838,Mock Data
TXN_010699,CUST_2529,Tablet,Entertainment,2,337.75,675.5,0.0,675.5,Digital Wallet,Completed,2025-10-22 16:50:47.150399,Mock Data
TXN_010700,CUST_0449,Gaming Console,Electronics,3,207.28,621.85,0.0,621.85,Credit Card,Completed,2025-04-08 16:50:47.150929,Mock Data
TXN_010701,CUST_3452,Headphones,Clothing,1,148.46,148.46,0.0,148.46,PayPal,Completed,2025-06-24 16:50:47.151458,Mock Data
TXN_010702,CUST_1933,Laptop,Clothing,1,133.56,133.56,28.14,105.42,Cash,Completed,2025-05-10 16:50:47.152009,Mock Data
TXN_010703,CUST_0696,Blender,Home & Garden,2,747.66,1495.33,0.0,1495.33,PayPal,Completed,2025-02-24 16:50:47.152524,Mock Data
