deal_id,deal_name,customer_id,amount,stage,pipeline,is_closed,is_won,close_date,create_date,probability,source
DEAL_0490,Deal 490,CUST_2991,13403.74,Qualification,Consulting Pipeline,False,False,2025-12-20 16:50:40.582928,2025-09-09 16:50:40.582930,43,Mock Data
DEAL_0491,Deal 491,CUST_2744,9548.37,Negotiation,Partnership Pipeline,False,False,2025-12-23 16:50:40.582951,2025-09-30 16:50:40.582953,69,Mock Data
DEAL_0492,Deal 492,CUST_1156,10267.77,Proposal,Partnership Pipeline,False,False,2025-12-08 16:50:40.582973,2025-08-12 16:50:40.582976,15,Mock Data
DEAL_0493,Deal 493,CUST_0513,783.13,Prospecting,Consulting Pipeline,False,False,2025-12-28 16:50:40.582996,2025-07-04 16:50:40.582999,28,Mock Data
DEAL_0494,Deal 494,CUST_3780,193.27,Negotiation,Partnership Pipeline,False,False,2025-12-21 16:50:40.583019,2025-10-10 16:50:40.583022,28,Mock Data
DEAL_0495,Deal 495,CUST_3539,1927.81,Negotiation,Sales Pipeline,False,False,2026-01-01 16:50:40.583042,2025-12-06 16:50:40.583044,38,Mock Data
DEAL_0496,Deal 496,CUST_4215,1838.05,Proposal,Sales Pipeline,False,False,2026-01-01 16:50:40.583065,2025-10-11 16:50:40.583067,39,Mock Data
DEAL_0497,Deal 497,CUST_2459,1831.55,Negotiation,Partnership Pipeline,False,False,2025-11-17 16:50:40.583087,2025-10-04 16:50:40.583090,21,Mock Data
DEAL_0498,Deal 498,CUST_0194,1205.62,Proposal,Partnership Pipeline,False,False,2025-12-22 16:50:40.583110,2025-06-29 16:50:40.583112,71,Mock Data
DEAL_0499,Deal 499,CUST_3071,2199.02,Closed Won,Sales Pipeline,True,True,2025-10-07 16:50:40.583133,2025-09-22 16:50:40.583135,100,Mock Data
DEAL_0500,Deal 500,CUST_4253,124230.17,Closed Won,Consulting Pipeline,True,True,2025-09-30 16:50:40.583154,2025-08-25 16:50:40.583156,100,Mock Data
DEAL_0501,Deal 501,CUST_2196,8517.35,Negotiation,Sales Pipeline,False,False,2025-11-14 16:50:40.583175,2025-11-02 16:50:40.583177,89,Mock Data
DEAL_0502,Deal 502,CUST_0852,7148.45,Closed Lost,Consulting Pipeline,True,False,2025-09-13 16:50:40.583198,2025-11-18 16:50:40.583201,0,Mock Data
DEAL_0503,Deal 503,CUST_1092,1762.71,Closed Lost,Consulting Pipeline,True,False,2025-10-16 16:50:40.583220,2025-08-15 16:50:40.583223,0,Mock Data
DEAL_0504,Deal 504,CUST_3334,17864.09,Negotiation,Partnership Pipeline,False,False,2025-12-01 16:50:40.583242,2025-10-14 16:50:40.583244,58,Mock Data
DEAL_0505,Deal 505,CUST_2381,5616.03,Negotiation,Sales Pipeline,False,False,2026-01-03 16:50:40.583264,2025-06-28 16:50:40.583267,10,Mock Data
DEAL_0506,Deal 506,CUST_2409,39971.93,Closed Lost,Sales Pipeline,True,False,2025-10-24 16:50:40.583287,2025-09-06 16:50:40.583290,0,Mock Data
DEAL_0507,Deal 507,CUST_2348,18.58,Closed Lost,Sales Pipeline,True,False,2025-10-27 16:50:40.583308,2025-07-30 16:50:40.583311,0,Mock Data
DEAL_0508,Deal 508,CUST_1673,4461.88,Negotiation,Partnership Pipeline,False,False,2025-12-27 16:50:40.583330,2025-10-04 16:50:40.583332,35,Mock Data
DEAL_0509,Deal 509,CUST_0185,212.28,Qualification,Partnership Pipeline,False,False,2025-11-21 16:50:40.583352,2025-09-11 16:50:40.583355,70,Mock Data
DEAL_0510,Deal 510,CUST_2049,22909.49,Qualification,Sales Pipeline,False,False,2025-12-07 16:50:40.583375,2025-07-06 16:50:40.583378,37,Mock Data
DEAL_0511,Deal 511,CUST_3031,17045.28,Prospecting,Partnership Pipeline,False,False,2025-12-28 16:50:40.583398,2025-06-20 16:50:40.583401,37,Mock Data
DEAL_0512,Deal 512,CUST_2994,902.67,Prospecting,Sales Pipeline,False,False,2025-11-27 16:50:40.583421,2025-10-19 16:50:40.583423,70,Mock Data
DEAL_0513,Deal 513,CUST_4476,2182.59,Negotiation,Consulting Pipeline,False,False,2025-11-21 16:50:40.583444,2025-07-05 16:50:40.583447,76,Mock Data
DEAL_0514,Deal 514,CUST_0075,363.63,Negotiation,Partnership Pipeline,False,False,2025-11-13 16:50:40.583467,2025-10-17 16:50:40.583470,59,Mock Data
DEAL_0515,Deal 515,CUST_1593,1092.07,Proposal,Partnership Pipeline,False,False,2025-11-12 16:50:40.583490,2025-12-06 16:50:40.583493,37,Mock Data
DEAL_0516,Deal 516,CUST_0507,1747.84,Prospecting,Partnership Pipeline,False,False,2025-12-26 16:50:40.583513,2025-09-15 16:50:40.583515,54,Mock Data
DEAL_0517,Deal 517,CUST_3313,1072.73,Negotiation,Partnership Pipeline,False,False,2025-12-28 16:50:40.583536,2025-10-14 16:50:40.583538,42,Mock Data
DEAL_0518,Deal 518,CUST_4351,2031.19,Qualification,Sales Pipeline,False,False,2025-12-03 16:50:40.583559,2025-07-06 16:50:40.583561,39,Mock Data
DEAL_0519,Deal 519,CUST_0120,2753.95,Proposal,Consulting Pipeline,False,False,2025-11-18 16:50:40.583581,2025-10-09 16:50:40.583584,23,Mock Data
DEAL_0520,Deal 520,CUST_1131,52.76,Qualification,Sales Pipeline,False,False,2025-11-26 16:50:40.583604,2025-08-25 16:50:40.583607,46,Mock Data
DEAL_0521,Deal 521,CUST_3876,155768.49,Qualification,Partnership Pipeline,False,False,2025-12-22 16:50:40.583627,2025-09-11 16:50:40.583630,63,Mock Data
DEAL_0522,Deal 522,CUST_3648,22466.67,Negotiation,Consulting Pipeline,False,False,2025-11-22 16:50:40.583651,2025-09-06 16:50:40.583654,26,Mock Data
DEAL_0523,Deal 523,CUST_2634,693.6,Proposal,Partnership Pipeline,False,False,2025-11-23 16:50:40.583674,2025-09-28 16:50:40.583677,66,Mock Data
DEAL_0524,Deal 524,CUST_4156,976.27,Proposal,Sales Pipeline,False,False,2025-11-15 16:50:40.583697,2025-07-16 16:50:40.583700,70,Mock Data
DEAL_0525,Deal 525,CUST_1443,33935.12,Closed Won,Partnership Pipeline,True,True,2025-10-25 16:50:40.583720,2025-09-17 16:50:40.583723,100,Mock Data
DEAL_0526,Deal 526,CUST_4325,19830.64,Prospecting,Partnership Pipeline,False,False,2025-11-26 16:50:40.583742,2025-11-12 16:50:40.583744,55,Mock Data
DEAL_0527,Deal 527,CUST_4631,1147.98,Closed Lost,Consulting Pipeline,True,False,2025-12-01 16:50:40.583766,2025-10-26 16:50:40.583768,0,Mock Data
DEAL_0528,Deal 528,CUST_2629,7472.14,Closed Won,Consulting Pipeline,True,True,2025-10-21 16:50:40.583787,2025-10-03 16:50:40.583789,100,Mock Data
DEAL_0529,Deal 529,CUST_3884,1242.34,Negotiation,Consulting Pipeline,False,False,2026-01-06 16:50:40.583807,2025-10-04 16:50:40.583810,74,Mock Data
DEAL_0530,Deal 530,CUST_0945,4115.9,Negotiation,Consulting Pipeline,False,False,2025-11-11 16:50:40.583830,2025-07-24 16:50:40.583833,21,Mock Data
DEAL_0531,Deal 531,CUST_1700,7900.98,Negotiation,Sales Pipeline,False,False,2025-12-02 16:50:40.583853,2025-12-04 16:50:40.583856,25,Mock Data
DEAL_0532,Deal 532,CUST_3323,840.44,Qualification,Sales Pipeline,False,False,2025-12-08 16:50:40.583876,2025-10-02 16:50:40.583879,72,Mock Data
DEAL_0533,Deal 533,CUST_3108,10341.53,Prospecting,Partnership Pipeline,False,False,2025-12-25 16:50:40.583900,2025-12-01 16:50:40.583902,43,Mock Data
DEAL_0534,Deal 534,CUST_1434,3058.03,Closed Lost,Sales Pipeline,True,False,2025-10-21 16:50:40.583922,2025-06-23 16:50:40.583925,0,Mock Data
DEAL_0535,Deal 535,CUST_4786,14580.23,Qualification,Partnership Pipeline,False,False,2025-12-03 16:50:40.583944,2025-09-13 16:50:40.583946,49,Mock Data
DEAL_0536,Deal 536,CUST_3323,1884.14,Qualification,Sales Pipeline,False,False,2025-11-28 16:50:40.583966,2025-07-11 16:50:40.583969,66,Mock Data
DEAL_0537,Deal 537,CUST_2888,1127.57,Qualification,Sales Pipeline,False,False,2025-12-18 16:50:40.583989,2025-08-27 16:50:40.583992,71,Mock Data
DEAL_0538,Deal 538,CUST_1880,3639.92,Closed Lost,Consulting Pipeline,True,False,2025-09-11 16:50:40.584012,2025-08-12 16:50:40.584015,0,Mock Data
DEAL_0539,Deal 539,CUST_4397,192.31,Closed Won,Sales Pipeline,True,True,2025-10-07 16:50:40.584033,2025-10-02 16:50:40.584036,100,Mock Data
DEAL_0540,Deal 540,CUST_2867,398.63,Closed Won,Sales Pipeline,True,True,2025-11-28 16:50:40.584054,2025-06-24 16:50:40.584057,100,Mock Data
DEAL_0541,Deal 541,CUST_4130,76109.44,Negotiation,Sales Pipeline,False,False,2025-12-29 16:50:40.584075,2025-06-17 16:50:40.584078,14,Mock Data
DEAL_0542,Deal 542,CUST_3280,24691.53,Prospecting,Consulting Pipeline,False,False,2025-12-24 16:50:40.584098,2025-07-07 16:50:40.584101,10,Mock Data
DEAL_0543,Deal 543,CUST_0992,244.86,Proposal,Partnership Pipeline,False,False,2025-12-31 16:50:40.584121,2025-08-26 16:50:40.584124,52,Mock Data
DEAL_0544,Deal 544,CUST_0307,4459.33,Proposal,Sales Pipeline,False,False,2025-12-19 16:50:40.584144,2025-10-09 16:50:40.584147,67,Mock Data
DEAL_0545,Deal 545,CUST_4830,349.03,Closed Lost,Sales Pipeline,True,False,2025-10-27 16:50:40.584167,2025-10-07 16:50:40.584169,0,Mock Data
DEAL_0546,Deal 546,CUST_0972,7140.81,Closed Won,Sales Pipeline,True,True,2025-10-06 16:50:40.584188,2025-09-08 16:50:40.584191,100,Mock Data
DEAL_0547,Deal 547,CUST_0902,164.3,Qualification,Partnership Pipeline,False,False,2026-01-01 16:50:40.584209,2025-07-01 16:50:40.584212,10,Mock Data
DEAL_0548,Deal 548,CUST_4319,4426.77,Closed Won,Consulting Pipeline,True,True,2025-11-01 16:50:40.584232,2025-07-09 16:50:40.584235,100,Mock Data
DEAL_0549,Deal 549,CUST_2810,35825.61,Prospecting,Consulting Pipeline,False,False,2026-01-06 16:50:40.584253,2025-07-02 16:50:40.584256,51,Mock Data
DEAL_0550,Deal 550,CUST_1752,5169.43,Closed Won,Sales Pipeline,True,True,2025-11-21 16:50:40.584276,2025-06-26 16:50:40.584279,100,Mock Data
DEAL_0551,Deal 551,CUST_3372,636.18,Proposal,Partnership Pipeline,False,False,2025-11-13 16:50:40.584298,2025-10-12 16:50:40.584300,57,Mock Data
DEAL_0552,Deal 552,CUST_1151,32649.85,Closed Lost,Partnership Pipeline,True,False,2025-11-30 16:50:40.584320,2025-07-06 16:50:40.584323,0,Mock Data
DEAL_0553,Deal 553,CUST_4656,984.41,Closed Lost,Partnership Pipeline,True,False,2025-09-12 16:50:40.584342,2025-08-23 16:50:40.584344,0,Mock Data
DEAL_0554,Deal 554,CUST_2172,1344.82,Prospecting,Partnership Pipeline,False,False,2025-11-16 16:50:40.584363,2025-07-15 16:50:40.584366,60,Mock Data
DEAL_0555,Deal 555,CUST_3737,2129.51,Closed Lost,Partnership Pipeline,True,False,2025-11-30 16:50:40.584386,2025-09-23 16:50:40.584388,0,Mock Data
DEAL_0556,Deal 556,CUST_3662,1734.55,Closed Lost,Partnership Pipeline,True,False,2025-11-29 16:50:40.584407,2025-09-23 16:50:40.584410,0,Mock Data
DEAL_0557,Deal 557,CUST_2568,303.08,Proposal,Partnership Pipeline,False,False,2025-12-08 16:50:40.584437,2025-06-15 16:50:40.584440,12,Mock Data
DEAL_0558,Deal 558,CUST_0211,129.88,Closed Won,Partnership Pipeline,True,True,2025-10-09 16:50:40.584462,2025-11-28 16:50:40.584464,100,Mock Data
DEAL_0559,Deal 559,CUST_4343,1307.16,Closed Won,Partnership Pipeline,True,True,2025-10-12 16:50:40.584483,2025-06-19 16:50:40.584486,100,Mock Data
DEAL_0560,Deal 560,CUST_4100,29695.24,Prospecting,Partnership Pipeline,False,False,2025-11-19 16:50:40.584504,2025-07-11 16:50:40.584507,45,Mock Data
DEAL_0561,Deal 561,CUST_4423,259.31,Closed Lost,Partnership Pipeline,True,False,2025-09-20 16:50:40.584527,2025-11-21 16:50:40.584530,0,Mock Data
DEAL_0562,Deal 562,CUST_2517,29652.35,Negotiation,Partnership Pipeline,False,False,2025-12-07 16:50:40.584549,2025-08-21 16:50:40.584551,56,Mock Data
DEAL_0563,Deal 563,CUST_2707,7314.43,Proposal,Partnership Pipeline,False,False,2025-12-02 16:50:40.584572,2025-07-16 16:50:40.584575,41,Mock Data
DEAL_0564,Deal 564,CUST_1341,26869.32,Proposal,Sales Pipeline,False,False,2025-12-23 16:50:40.584595,2025-10-04 16:50:40.584597,59,Mock Data
DEAL_0565,Deal 565,CUST_2705,13067.19,Negotiation,Partnership Pipeline,False,False,2025-12-31 16:50:40.584617,2025-10-26 16:50:40.584620,61,Mock Data
DEAL_0566,Deal 566,CUST_1261,160.79,Proposal,Sales Pipeline,False,False,2025-11-27 16:50:40.584640,2025-09-20 16:50:40.584643,66,Mock Data
DEAL_0567,Deal 567,CUST_1188,8575.26,Closed Lost,Consulting Pipeline,True,False,2025-10-06 16:50:40.584663,2025-08-15 16:50:40.584665,0,Mock Data
DEAL_0568,Deal 568,CUST_0939,3177.16,Negotiation,Sales Pipeline,False,False,2025-11-27 16:50:40.584684,2025-06-25 16:50:40.584687,60,Mock Data
DEAL_0569,Deal 569,CUST_0045,627902.92,Closed Won,Partnership Pipeline,True,True,2025-10-14 16:50:40.584707,2025-09-24 16:50:40.584709,100,Mock Data
DEAL_0570,Deal 570,CUST_3303,92808.75,Negotiation,Sales Pipeline,False,False,2025-12-10 16:50:40.584728,2025-08-28 16:50:40.584731,13,Mock Data
DEAL_0571,Deal 571,CUST_2287,2185.84,Prospecting,Consulting Pipeline,False,False,2025-12-23 16:50:40.584751,2025-09-02 16:50:40.584754,88,Mock Data
DEAL_0572,Deal 572,CUST_0609,5524.97,Qualification,Sales Pipeline,False,False,2025-12-15 16:50:40.584774,2025-09-20 16:50:40.584777,38,Mock Data
DEAL_0573,Deal 573,CUST_0750,179.48,Proposal,Partnership Pipeline,False,False,2025-11-21 16:50:40.584797,2025-07-27 16:50:40.584800,44,Mock Data
DEAL_0574,Deal 574,CUST_2679,627.76,Proposal,Partnership Pipeline,False,False,2025-12-05 16:50:40.584820,2025-07-11 16:50:40.584823,28,Mock Data
DEAL_0575,Deal 575,CUST_1762,442.98,Negotiation,Consulting Pipeline,False,False,2025-12-30 16:50:40.584844,2025-09-28 16:50:40.584847,13,Mock Data
DEAL_0576,Deal 576,CUST_2929,505.51,Negotiation,Sales Pipeline,False,False,2025-11-28 16:50:40.584867,2025-06-24 16:50:40.584870,17,Mock Data
DEAL_0577,Deal 577,CUST_0068,3568.34,Qualification,Partnership Pipeline,False,False,2025-12-29 16:50:40.584890,2025-07-29 16:50:40.584893,38,Mock Data
DEAL_0578,Deal 578,CUST_1056,308.45,Proposal,Sales Pipeline,False,False,2025-12-26 16:50:40.584913,2025-07-09 16:50:40.584916,34,Mock Data
DEAL_0579,Deal 579,CUST_3030,671.62,Closed Won,Sales Pipeline,True,True,2025-10-14 16:50:40.584936,2025-10-05 16:50:40.584939,100,Mock Data
DEAL_0580,Deal 580,CUST_0818,3787.61,Closed Won,Partnership Pipeline,True,True,2025-10-14 16:50:40.584958,2025-11-15 16:50:40.584961,100,Mock Data
DEAL_0581,Deal 581,CUST_2835,16181.42,Qualification,Consulting Pipeline,False,False,2025-12-31 16:50:40.584980,2025-07-13 16:50:40.584983,52,Mock Data
DEAL_0582,Deal 582,CUST_4788,425.31,Closed Won,Partnership Pipeline,True,True,2025-11-14 16:50:40.585003,2025-08-01 16:50:40.585005,100,Mock Data
DEAL_0583,Deal 583,CUST_0432,3595.95,Proposal,Partnership Pipeline,False,False,2025-12-19 16:50:40.585024,2025-10-06 16:50:40.585026,48,Mock Data
DEAL_0584,Deal 584,CUST_0007,835.84,Qualification,Partnership Pipeline,False,False,2025-12-30 16:50:40.585046,2025-07-06 16:50:40.585049,80,Mock Data
DEAL_0585,Deal 585,CUST_0607,4658.85,Qualification,Consulting Pipeline,False,False,2025-11-14 16:50:40.585069,2025-08-02 16:50:40.585072,74,Mock Data
DEAL_0586,Deal 586,CUST_3156,3766.42,Closed Won,Sales Pipeline,True,True,2025-10-10 16:50:40.585092,2025-10-14 16:50:40.585095,100,Mock Data
DEAL_0587,Deal 587,CUST_0196,8520.5,Prospecting,Consulting Pipeline,False,False,2025-12-17 16:50:40.585114,2025-09-24 16:50:40.585116,41,Mock Data
DEAL_0588,Deal 588,CUST_4581,4896.12,Qualification,Partnership Pipeline,False,False,2025-12-29 16:50:40.585137,2025-10-27 16:50:40.585139,47,Mock Data
DEAL_0589,Deal 589,CUST_1948,2105.84,Negotiation,Consulting Pipeline,False,False,2025-12-02 16:50:40.585159,2025-07-13 16:50:40.585162,85,Mock Data
DEAL_0590,Deal 590,CUST_2432,25240.04,Qualification,Partnership Pipeline,False,False,2025-11-13 16:50:40.585182,2025-10-28 16:50:40.585185,20,Mock Data
DEAL_0591,Deal 591,CUST_2689,43110.77,Closed Lost,Sales Pipeline,True,False,2025-09-22 16:50:40.585205,2025-08-17 16:50:40.585208,0,Mock Data
DEAL_0592,Deal 592,CUST_2075,966.72,Closed Won,Consulting Pipeline,True,True,2025-11-05 16:50:40.585226,2025-09-05 16:50:40.585229,100,Mock Data
DEAL_0593,Deal 593,CUST_4576,67218.19,Qualification,Partnership Pipeline,False,False,2025-12-26 16:50:40.585248,2025-07-26 16:50:40.585251,34,Mock Data
DEAL_0594,Deal 594,CUST_0575,574.79,Negotiation,Consulting Pipeline,False,False,2025-12-10 16:50:40.585271,2025-10-31 16:50:40.585274,63,Mock Data
DEAL_0595,Deal 595,CUST_3010,727.81,Closed Won,Sales Pipeline,True,True,2025-09-17 16:50:40.585294,2025-07-31 16:50:40.585297,100,Mock Data
DEAL_0596,Deal 596,CUST_0634,15684.14,Proposal,Sales Pipeline,False,False,2025-11-27 16:50:40.585315,2025-11-05 16:50:40.585318,18,Mock Data
DEAL_0597,Deal 597,CUST_3820,2296.38,Closed Lost,Partnership Pipeline,True,False,2025-10-23 16:50:40.585338,2025-11-28 16:50:40.585341,0,Mock Data
DEAL_0598,Deal 598,CUST_0961,9423.97,Proposal,Partnership Pipeline,False,False,2025-11-15 16:50:40.585359,2025-09-20 16:50:40.585362,70,Mock Data
DEAL_0599,Deal 599,CUST_4615,5211.5,Closed Lost,Consulting Pipeline,True,False,2025-10-01 16:50:40.585382,2025-10-06 16:50:40.585385,0,Mock Data
DEAL_0600,Deal 600,CUST_1557,7114.86,Qualification,Consulting Pipeline,False,False,2025-12-16 16:50:40.585404,2025-10-14 16:50:40.585406,16,Mock Data
DEAL_0601,Deal 601,CUST_0660,4144.26,Proposal,Partnership Pipeline,False,False,2025-11-24 16:50:40.585427,2025-08-12 16:50:40.585429,35,Mock Data
DEAL_0602,Deal 602,CUST_3397,2921.7,Negotiation,Partnership Pipeline,False,False,2025-11-28 16:50:40.585450,2025-06-25 16:50:40.585452,83,Mock Data
DEAL_0603,Deal 603,CUST_4474,3229.17,Prospecting,Sales Pipeline,False,False,2025-12-05 16:50:40.585473,2025-10-07 16:50:40.585476,44,Mock Data
DEAL_0604,Deal 604,CUST_1087,7884.07,Negotiation,Sales Pipeline,False,False,2025-12-18 16:50:40.585496,2025-11-14 16:50:40.585498,57,Mock Data
DEAL_0605,Deal 605,CUST_2773,25899.14,Proposal,Consulting Pipeline,False,False,2025-11-16 16:50:40.585518,2025-09-09 16:50:40.585521,74,Mock Data
DEAL_0606,Deal 606,CUST_1805,159416.46,Closed Won,Consulting Pipeline,True,True,2025-12-05 16:50:40.585541,2025-08-01 16:50:40.585544,100,Mock Data
DEAL_0607,Deal 607,CUST_0350,1043.41,Closed Won,Sales Pipeline,True,True,2025-10-25 16:50:40.585562,2025-10-03 16:50:40.585565,100,Mock Data
DEAL_0608,Deal 608,CUST_4019,2577.9,Negotiation,Consulting Pipeline,False,False,2025-12-02 16:50:40.585583,2025-11-07 16:50:40.585586,49,Mock Data
DEAL_0609,Deal 609,CUST_2758,771.75,Proposal,Partnership Pipeline,False,False,2025-12-23 16:50:40.585606,2025-10-19 16:50:40.585609,80,Mock Data
DEAL_0610,Deal 610,CUST_4905,2020.55,Qualification,Partnership Pipeline,False,False,2025-11-15 16:50:40.585629,2025-11-11 16:50:40.585631,18,Mock Data
DEAL_0611,Deal 611,CUST_2067,1672.74,Proposal,Sales Pipeline,False,False,2025-11-21 16:50:40.585651,2025-11-24 16:50:40.585654,10,Mock Data
DEAL_0612,Deal 612,CUST_4664,6124.13,Qualification,Sales Pipeline,False,False,2025-11-18 16:50:40.585675,2025-08-21 16:50:40.585677,42,Mock Data
DEAL_0613,Deal 613,CUST_4786,2223.68,Negotiation,Partnership Pipeline,False,False,2025-11-29 16:50:40.585698,2025-10-04 16:50:40.585700,14,Mock Data
DEAL_0614,Deal 614,CUST_4730,4238.73,Prospecting,Partnership Pipeline,False,False,2025-12-07 16:50:40.585720,2025-12-08 16:50:40.585723,82,Mock Data
DEAL_0615,Deal 615,CUST_2323,1130.6,Proposal,Consulting Pipeline,False,False,2025-11-13 16:50:40.585743,2025-06-21 16:50:40.585746,66,Mock Data
DEAL_0616,Deal 616,CUST_3383,9615.94,Proposal,Partnership Pipeline,False,False,2026-01-07 16:50:40.585766,2025-08-21 16:50:40.585769,21,Mock Data
DEAL_0617,Deal 617,CUST_2509,1353.22,Prospecting,Partnership Pipeline,False,False,2025-11-24 16:50:40.585789,2025-08-25 16:50:40.585791,74,Mock Data
DEAL_0618,Deal 618,CUST_1587,3792.49,Closed Lost,Partnership Pipeline,True,False,2025-10-16 16:50:40.585811,2025-09-24 16:50:40.585814,0,Mock Data
DEAL_0619,Deal 619,CUST_4446,27443.41,Closed Won,Consulting Pipeline,True,True,2025-10-09 16:50:40.585833,2025-07-05 16:50:40.585835,100,Mock Data
DEAL_0620,Deal 620,CUST_2023,2190.84,Qualification,Consulting Pipeline,False,False,2025-12-02 16:50:40.585854,2025-08-03 16:50:40.585856,63,Mock Data
DEAL_0621,Deal 621,CUST_4523,14184.24,Qualification,Consulting Pipeline,False,False,2025-11-22 16:50:40.585877,2025-12-07 16:50:40.585879,64,Mock Data
DEAL_0622,Deal 622,CUST_2873,3558.15,Closed Won,Partnership Pipeline,True,True,2025-09-21 16:50:40.585899,2025-09-25 16:50:40.585902,100,Mock Data
DEAL_0623,Deal 623,CUST_2809,65.34,Prospecting,Sales Pipeline,False,False,2025-12-10 16:50:40.585921,2025-07-19 16:50:40.585923,77,Mock Data
DEAL_0624,Deal 624,CUST_2507,752.16,Qualification,Partnership Pipeline,False,False,2025-12-24 16:50:40.585943,2025-06-18 16:50:40.585946,75,Mock Data
DEAL_0625,Deal 625,CUST_2306,4825.95,Qualification,Sales Pipeline,False,False,2025-11-21 16:50:40.585966,2025-07-15 16:50:40.585969,53,Mock Data
DEAL_0626,Deal 626,CUST_2554,4486.52,Closed Lost,Consulting Pipeline,True,False,2025-11-14 16:50:40.585989,2025-11-23 16:50:40.585992,0,Mock Data
DEAL_0627,Deal 627,CUST_0003,1094.66,Closed Won,Sales Pipeline,True,True,2025-09-15 16:50:40.586010,2025-09-11 16:50:40.586013,100,Mock Data
DEAL_0628,Deal 628,CUST_1068,296.29,Closed Lost,Consulting Pipeline,True,False,2025-11-09 16:50:40.586031,2025-07-28 16:50:40.586034,0,Mock Data
DEAL_0629,Deal 629,CUST_3012,1590.98,Closed Lost,Sales Pipeline,True,False,2025-11-28 16:50:40.586052,2025-10-30 16:50:40.586055,0,Mock Data
DEAL_0630,Deal 630,CUST_0763,149.56,Proposal,Sales Pipeline,False,False,2025-11-17 16:50:40.586073,2025-07-02 16:50:40.586076,89,Mock Data
DEAL_0631,Deal 631,CUST_4508,7769.89,Proposal,Partnership Pipeline,False,False,2025-11-12 16:50:40.586096,2025-12-02 16:50:40.586099,69,Mock Data
DEAL_0632,Deal 632,CUST_1693,2660.81,Prospecting,Partnership Pipeline,False,False,2026-01-04 16:50:40.586119,2025-07-29 16:50:40.586122,37,Mock Data
DEAL_0633,Deal 633,CUST_3157,4662.68,Negotiation,Consulting Pipeline,False,False,2025-11-09 16:50:40.586142,2025-11-20 16:50:40.586145,27,Mock Data
DEAL_0634,Deal 634,CUST_1814,23249.13,Closed Won,Consulting Pipeline,True,True,2025-11-21 16:50:40.586165,2025-11-06 16:50:40.586168,100,Mock Data
DEAL_0635,Deal 635,CUST_1009,3491.84,Proposal,Sales Pipeline,False,False,2025-12-09 16:50:40.586186,2025-11-24 16:50:40.586188,32,Mock Data
DEAL_0636,Deal 636,CUST_2042,36643.59,Prospecting,Partnership Pipeline,False,False,2025-12-10 16:50:40.586209,2025-06-23 16:50:40.586211,87,Mock Data
DEAL_0637,Deal 637,CUST_3049,217.66,Closed Lost,Partnership Pipeline,True,False,2025-12-03 16:50:40.586232,2025-11-30 16:50:40.586235,0,Mock Data
DEAL_0638,Deal 638,CUST_4258,596.6,Proposal,Sales Pipeline,False,False,2026-01-01 16:50:40.586253,2025-11-07 16:50:40.586256,15,Mock Data
DEAL_0639,Deal 639,CUST_3205,26.44,Qualification,Partnership Pipeline,False,False,2025-12-15 16:50:40.586276,2025-06-15 16:50:40.586279,31,Mock Data
DEAL_0640,Deal 640,CUST_3052,868.3,Proposal,Partnership Pipeline,False,False,2025-12-01 16:50:40.586299,2025-10-05 16:50:40.586302,16,Mock Data
DEAL_0641,Deal 641,CUST_0172,45450.06,Negotiation,Sales Pipeline,False,False,2025-12-09 16:50:40.586322,2025-11-08 16:50:40.586324,45,Mock Data
DEAL_0642,Deal 642,CUST_4497,608.5,Closed Lost,Sales Pipeline,True,False,2025-11-17 16:50:40.586345,2025-07-26 16:50:40.586347,0,Mock Data
DEAL_0643,Deal 643,CUST_4962,4765.43,Negotiation,Sales Pipeline,False,False,2025-11-27 16:50:40.586366,2025-11-19 16:50:40.586369,74,Mock Data
DEAL_0644,Deal 644,CUST_4506,96.02,Closed Won,Consulting Pipeline,True,True,2025-11-02 16:50:40.586389,2025-08-10 16:50:40.586392,100,Mock Data
DEAL_0645,Deal 645,CUST_1060,22361.75,Qualification,Consulting Pipeline,False,False,2025-12-21 16:50:40.586410,2025-08-08 16:50:40.586413,15,Mock Data
DEAL_0646,Deal 646,CUST_2875,199.31,Negotiation,Sales Pipeline,False,False,2025-12-07 16:50:40.586441,2025-06-25 16:50:40.586444,72,Mock Data
DEAL_0647,Deal 647,CUST_1239,130207.44,Closed Lost,Sales Pipeline,True,False,2025-12-02 16:50:40.586465,2025-08-01 16:50:40.586467,0,Mock Data
DEAL_0648,Deal 648,CUST_3424,10999.33,Closed Won,Partnership Pipeline,True,True,2025-09-29 16:50:40.586486,2025-09-07 16:50:40.586489,100,Mock Data
DEAL_0649,Deal 649,CUST_1317,43.75,Proposal,Partnership Pipeline,False,False,2026-01-06 16:50:40.586507,2025-10-04 16:50:40.586510,53,Mock Data
DEAL_0650,Deal 650,CUST_0142,1382.67,Closed Lost,Partnership Pipeline,True,False,2025-09-17 16:50:40.586530,2025-07-23 16:50:40.586533,0,Mock Data
DEAL_0651,Deal 651,CUST_4172,8778.24,Closed Won,Sales Pipeline,True,True,2025-11-26 16:50:40.586551,2025-08-21 16:50:40.586554,100,Mock Data
DEAL_0652,Deal 652,CUST_0007,3911.34,Prospecting,Sales Pipeline,False,False,2025-12-30 16:50:40.586572,2025-08-20 16:50:40.586575,24,Mock Data
