order_id,customer_id,order_date,product_name,category,unit_price,unit_cost,quantity,total_revenue,total_cost,profit,customer_age,customer_region,year,month,quarter,profit_margin,cost_percentage
ORD_20230524,CUST_3011,2023-06-15,Books_Textbook,Books,16.2,6.88,2,32.39,13.76,18.63,48,Central,2023,6,2,57.52,42.48
ORD_20230525,CUST_4183,2023-04-06,Electronics_Smart Watch,Electronics,1009.14,639.96,8,8073.14,5119.72,2953.42,52,Online,2023,4,2,36.58,63.42
ORD_20230526,CUST_9417,2025-12-24,Sports_Dumbbells,Sports,102.34,66.19,10,1219.6,661.86,557.74,70,Online,2025,12,4,45.73,54.27
ORD_20230527,CUST_7974,2024-11-18,Home & Garden_Lamp,Home & Garden,1017.46,644.17,10,11449.16,6441.68,5007.49,32,Central,2024,11,4,43.74,56.26
ORD_20230528,CUST_1446,2025-04-28,Sports_Bike,Sports,268.51,137.33,5,1342.57,686.64,655.92,35,North,2025,4,2,48.86,51.14
ORD_20230529,CUST_1186,2025-11-27,Home & Garden_Bed,Home & Garden,1004.22,436.94,2,2515.55,873.88,1641.67,33,Central,2025,11,4,65.26,34.74
ORD_20230530,CUST_2881,2025-04-09,Food_Coffee,Food,5.54,3.79,5,27.68,18.97,8.71,23,Central,2025,4,2,31.47,68.53
ORD_20230531,CUST_2695,2023-09-27,Sports_Dumbbells,Sports,129.79,89.69,8,1038.33,717.56,320.77,42,North,2023,9,3,30.89,69.11
ORD_20230532,CUST_7901,2024-04-30,Beauty_Nail Polish,Beauty,86.2,38.75,3,258.59,116.26,142.33,45,Central,2024,4,2,55.04,44.96
ORD_20230533,CUST_5482,2025-01-07,Home & Garden_Table,Home & Garden,464.28,314.84,8,3714.21,2518.74,1195.47,72,Online,2025,1,1,32.19,67.81
ORD_20230534,CUST_5820,2024-11-29,Clothing_Shoes,Clothing,120.22,78.57,5,766.3,392.84,373.45,69,North,2024,11,4,48.73,51.26
ORD_20230535,CUST_9467,2024-01-18,Books_Fiction,Books,40.07,23.52,10,400.67,235.21,165.46,67,North,2024,1,1,41.3,58.7
ORD_20230536,CUST_4129,2024-05-14,Clothing_Hat,Clothing,61.77,29.63,1,61.77,29.63,32.14,32,North,2024,5,2,52.03,47.97
ORD_20230537,CUST_5876,2023-04-19,Books_Non-Fiction,Books,21.66,10.01,10,216.58,100.12,116.47,64,Central,2023,4,2,53.78,46.23
ORD_20230538,CUST_4357,2023-06-05,Books_Magazine,Books,38.1,22.27,6,228.6,133.63,94.96,35,Central,2023,6,2,41.54,58.46
ORD_20230539,CUST_2647,2025-05-20,Clothing_Hat,Clothing,158.5,82.32,2,317.0,164.64,152.36,30,Central,2025,5,2,48.06,51.94
ORD_20230540,CUST_7622,2025-04-28,Food_Coffee,Food,6.08,3.65,4,24.33,14.62,9.71,27,Online,2025,4,2,39.91,60.09
ORD_20230541,CUST_2717,2024-07-18,Books_Non-Fiction,Books,35.05,16.95,9,315.48,152.55,162.93,69,North,2024,7,3,51.65,48.35
ORD_20230542,CUST_2504,2025-10-21,Food_Beverages,Food,2.45,1.31,9,22.05,11.79,10.26,49,Central,2025,10,4,46.53,53.47
ORD_20230543,CUST_4113,2025-08-31,Clothing_T-Shirt,Clothing,70.59,31.91,1,70.59,31.91,38.68,60,Online,2025,8,3,54.8,45.2
ORD_20230544,CUST_9924,2025-06-01,Clothing_Jacket,Clothing,122.32,72.84,1,122.32,72.84,49.49,49,South,2025,6,2,40.46,59.55
ORD_20230545,CUST_1191,2024-02-28,Books_Non-Fiction,Books,47.09,24.01,6,282.57,144.04,138.52,54,North,2024,2,1,49.02,50.97
ORD_20230546,CUST_8282,2024-05-13,Clothing_T-Shirt,Clothing,159.54,75.04,8,1276.35,600.3,676.05,66,North,2024,5,2,52.97,47.03
ORD_20230547,CUST_2051,2025-12-22,Food_Coffee,Food,18.8,9.02,1,23.87,9.02,14.85,23,Central,2025,12,4,62.21,37.79
ORD_20230548,CUST_8737,2023-10-20,Electronics_Headphones,Electronics,765.79,516.05,4,3063.14,2064.19,998.95,30,Online,2023,10,4,32.61,67.39
ORD_20230549,CUST_9039,2025-09-03,Food_Tea,Food,8.24,4.38,3,24.73,13.13,11.61,52,South,2025,9,3,46.95,53.09
ORD_20230550,CUST_5567,2025-03-06,Electronics_Smartphone,Electronics,269.08,187.69,1,269.08,187.69,81.39,29,Online,2025,3,1,30.25,69.75
ORD_20230551,CUST_7615,2024-01-05,Electronics_Headphones,Electronics,477.13,214.45,8,3817.06,1715.64,2101.43,29,Central,2024,1,1,55.05,44.95
ORD_20230552,CUST_2096,2024-10-15,Food_Cereals,Food,10.04,5.53,10,100.41,55.27,45.14,41,South,2024,10,4,44.96,55.04
ORD_20230553,CUST_4354,2025-07-04,Food_Coffee,Food,12.4,8.33,5,65.63,41.63,24.0,20,South,2025,7,3,36.57,63.43
ORD_20230554,CUST_3398,2023-09-28,Beauty_Cream,Beauty,25.18,15.09,10,251.82,150.86,100.97,64,South,2023,9,3,40.1,59.91
ORD_20230555,CUST_4672,2024-03-09,Home & Garden_Refrigerator,Home & Garden,1148.32,560.98,7,8038.26,3926.87,4111.4,65,North,2024,3,1,51.15,48.85
ORD_20230556,CUST_7589,2024-10-31,Electronics_Tablet,Electronics,750.0,396.74,1,750.0,396.74,353.26,69,South,2024,10,4,47.1,52.9
ORD_20230557,CUST_8192,2025-06-02,Beauty_Nail Polish,Beauty,69.8,47.81,4,279.22,191.26,87.96,32,South,2025,6,2,31.5,68.5
ORD_20230558,CUST_8531,2025-02-27,Books_Textbook,Books,14.66,8.27,1,14.66,8.27,6.39,60,Online,2025,2,1,43.59,56.41
ORD_20230559,CUST_9383,2024-04-15,Electronics_Headphones,Electronics,1204.69,520.13,3,3614.08,1560.4,2053.68,39,Online,2024,4,2,56.82,43.18
ORD_20230560,CUST_1310,2023-05-18,Books_Magazine,Books,47.71,20.27,5,238.53,101.33,137.2,62,North,2023,5,2,57.52,42.48
ORD_20230561,CUST_3866,2024-07-02,Food_Cereals,Food,12.53,5.86,2,28.79,11.73,17.07,18,Online,2024,7,3,59.29,40.74
ORD_20230562,CUST_4961,2023-04-18,Clothing_Shoes,Clothing,177.16,112.82,8,1417.28,902.59,514.69,71,Online,2023,4,2,36.32,63.68
ORD_20230563,CUST_7686,2024-08-28,Clothing_Jeans,Clothing,25.72,16.32,8,205.76,130.58,75.18,64,South,2024,8,3,36.54,63.46
ORD_20230564,CUST_4904,2025-05-06,Clothing_Shoes,Clothing,114.25,53.18,5,571.23,265.89,305.33,64,North,2025,5,2,53.45,46.55
ORD_20230565,CUST_3028,2025-01-30,Food_Chocolate,Food,8.47,5.48,1,8.47,5.48,2.99,39,South,2025,1,1,35.3,64.7
ORD_20230566,CUST_5591,2023-01-08,Home & Garden_Chair,Home & Garden,525.86,243.32,1,525.86,243.32,282.54,55,North,2023,1,1,53.73,46.27
ORD_20230567,CUST_4580,2024-08-12,Food_Cereals,Food,17.14,7.99,8,151.85,63.94,87.92,32,South,2024,8,3,57.9,42.11
ORD_20230568,CUST_8384,2024-02-19,Beauty_Cream,Beauty,6.59,3.98,10,65.92,39.8,26.12,66,Central,2024,2,1,39.62,60.38
ORD_20230569,CUST_7928,2023-01-26,Electronics_Smart Watch,Electronics,692.42,328.85,2,1384.85,657.71,727.14,35,Online,2023,1,1,52.51,47.49
ORD_20230570,CUST_5670,2024-06-09,Clothing_Socks,Clothing,32.32,16.98,7,226.25,118.85,107.4,32,Central,2024,6,2,47.47,52.53
ORD_20230571,CUST_9095,2025-01-20,Food_Beverages,Food,14.48,8.61,4,57.92,34.43,23.49,53,Central,2025,1,1,40.56,59.44
ORD_20230572,CUST_2073,2023-05-02,Food_Beverages,Food,16.66,9.72,1,16.66,9.72,6.94,24,Central,2023,5,2,41.66,58.34
ORD_20230573,CUST_8023,2025-12-24,Beauty_Cream,Beauty,38.72,20.28,10,442.67,202.85,239.82,31,North,2025,12,4,54.18,45.82
ORD_20230574,CUST_3284,2025-03-18,Home & Garden_Table,Home & Garden,1249.59,515.55,10,12495.88,5155.48,7340.4,45,Online,2025,3,1,58.74,41.26
ORD_20230575,CUST_1961,2025-02-09,Clothing_T-Shirt,Clothing,110.44,68.41,9,993.93,615.69,378.24,56,North,2025,2,1,38.05,61.95
ORD_20230576,CUST_3845,2024-08-05,Food_Beverages,Food,18.5,10.92,9,193.57,98.32,95.25,33,Central,2024,8,3,49.21,50.79
ORD_20230577,CUST_7316,2024-10-19,Electronics_Smart Watch,Electronics,1583.83,822.75,2,3167.66,1645.5,1522.16,60,South,2024,10,4,48.05,51.95
ORD_20230578,CUST_3053,2024-10-24,Electronics_Smart Watch,Electronics,115.31,78.75,4,461.25,315.01,146.24,46,Central,2024,10,4,31.71,68.29
ORD_20230579,CUST_3671,2023-10-15,Food_Chocolate,Food,17.2,9.38,9,154.76,84.38,70.38,54,South,2023,10,4,45.48,54.52
ORD_20230580,CUST_1808,2024-01-11,Electronics_Tablet,Electronics,1674.13,1027.67,4,6696.51,4110.68,2585.83,21,North,2024,1,1,38.61,61.39
ORD_20230581,CUST_5051,2025-09-05,Electronics_Smart Watch,Electronics,1728.66,1116.94,3,5185.99,3350.82,1835.18,39,North,2025,9,3,35.39,64.61
ORD_20230582,CUST_1224,2023-05-30,Clothing_Jacket,Clothing,101.79,64.54,9,916.13,580.88,335.25,29,Central,2023,5,2,36.59,63.41
ORD_20230583,CUST_3971,2023-04-23,Food_Tea,Food,5.57,2.34,5,27.83,11.68,16.15,64,Online,2023,4,2,58.03,41.97
ORD_20230584,CUST_7782,2024-01-03,Books_Magazine,Books,41.89,25.86,10,418.88,258.56,160.32,47,Central,2024,1,1,38.27,61.73
ORD_20230585,CUST_2620,2025-11-14,Clothing_Socks,Clothing,48.73,24.4,10,617.44,244.0,373.44,52,Central,2025,11,4,60.48,39.52
ORD_20230586,CUST_7197,2024-11-15,Electronics_Printer,Electronics,357.37,167.77,2,816.77,335.53,481.24,29,North,2024,11,4,58.92,41.08
ORD_20230587,CUST_5586,2025-02-22,Home & Garden_Lamp,Home & Garden,1294.03,801.46,6,7764.21,4808.74,2955.47,74,Online,2025,2,1,38.07,61.93
ORD_20230588,CUST_5922,2024-03-06,Food_Chocolate,Food,12.59,6.54,7,88.13,45.77,42.36,71,South,2024,3,1,48.07,51.93
ORD_20230589,CUST_8143,2023-10-10,Home & Garden_Sofa,Home & Garden,443.66,297.82,7,3105.64,2084.73,1020.91,63,Central,2023,10,4,32.87,67.13
ORD_20230590,CUST_9711,2025-06-10,Clothing_Shoes,Clothing,93.89,42.16,1,93.89,42.16,51.73,73,Online,2025,6,2,55.1,44.9
ORD_20230591,CUST_7543,2023-03-31,Home & Garden_Table,Home & Garden,330.21,137.09,5,1651.06,685.47,965.59,47,Central,2023,3,1,58.48,41.52
ORD_20230592,CUST_4982,2025-08-27,Electronics_Printer,Electronics,197.46,108.16,5,987.29,540.8,446.49,46,Central,2025,8,3,45.22,54.78
ORD_20230593,CUST_9476,2023-08-16,Home & Garden_Bed,Home & Garden,363.56,168.18,5,1817.82,840.88,976.94,44,Central,2023,8,3,53.74,46.26
ORD_20230594,CUST_4939,2023-10-08,Electronics_Camera,Electronics,758.46,396.16,2,1516.92,792.31,724.61,22,South,2023,10,4,47.77,52.23
ORD_20230595,CUST_3581,2025-11-19,Food_Cereals,Food,8.08,5.18,6,56.57,31.05,25.52,46,Online,2025,11,4,45.11,54.89
ORD_20230596,CUST_4406,2025-07-20,Clothing_Jeans,Clothing,61.4,32.14,6,368.39,192.81,175.58,69,Central,2025,7,3,47.66,52.34
ORD_20230597,CUST_7781,2024-03-16,Home & Garden_Refrigerator,Home & Garden,1025.98,664.12,2,2051.97,1328.25,723.72,22,Online,2024,3,1,35.27,64.73
ORD_20230598,CUST_5675,2023-10-05,Electronics_Headphones,Electronics,614.22,260.66,10,6142.23,2606.57,3535.66,26,South,2023,10,4,57.56,42.44
ORD_20230599,CUST_1287,2024-05-04,Sports_Yoga Mat,Sports,115.26,72.44,5,576.32,362.22,214.1,48,Central,2024,5,2,37.15,62.85
ORD_20230600,CUST_9207,2023-07-06,Clothing_Dress,Clothing,96.95,48.39,1,96.95,48.39,48.56,49,Online,2023,7,3,50.09,49.91
ORD_20230601,CUST_4398,2024-02-27,Sports_Dumbbells,Sports,211.39,136.77,7,1479.73,957.36,522.37,38,Online,2024,2,1,35.3,64.7
ORD_20230602,CUST_6300,2023-11-02,Clothing_Shoes,Clothing,27.22,18.16,1,34.11,18.16,15.96,64,Online,2023,11,4,46.79,53.24
ORD_20230603,CUST_3537,2024-06-14,Books_Comic,Books,21.51,9.21,3,64.54,27.62,36.92,29,Central,2024,6,2,57.2,42.8
ORD_20230604,CUST_8845,2025-03-05,Electronics_Laptop,Electronics,1555.08,624.55,6,9330.45,3747.31,5583.14,47,Online,2025,3,1,59.84,40.16
ORD_20230605,CUST_3350,2025-02-16,Food_Chocolate,Food,6.2,3.64,9,55.8,32.79,23.01,71,South,2025,2,1,41.24,58.76
ORD_20230606,CUST_6672,2024-02-25,Home & Garden_Table,Home & Garden,357.88,156.25,2,715.77,312.51,403.26,60,Central,2024,2,1,56.34,43.66
ORD_20230607,CUST_2881,2023-12-02,Beauty_Shampoo,Beauty,22.43,12.97,8,197.86,103.75,94.11,26,Online,2023,12,4,47.56,52.44
ORD_20230608,CUST_2409,2024-05-19,Beauty_Shampoo,Beauty,84.99,46.3,2,169.98,92.61,77.37,18,Central,2024,5,2,45.52,54.48
ORD_20230609,CUST_3172,2024-07-22,Clothing_Socks,Clothing,91.62,58.8,5,458.1,294.0,164.09,45,Online,2024,7,3,35.82,64.18
ORD_20230610,CUST_4981,2025-05-20,Books_Textbook,Books,24.51,13.82,5,122.55,69.12,53.43,35,Online,2025,5,2,43.6,56.4
ORD_20230611,CUST_5535,2024-11-04,Clothing_Shoes,Clothing,47.12,30.89,4,237.21,123.55,113.65,39,South,2024,11,4,47.91,52.08
ORD_20230612,CUST_5218,2025-07-29,Beauty_Perfume,Beauty,63.38,36.4,7,443.63,254.8,188.83,49,North,2025,7,3,42.56,57.44
ORD_20230613,CUST_8148,2024-11-29,Electronics_Smart Watch,Electronics,1357.49,801.07,7,12043.84,5607.49,6436.35,48,South,2024,11,4,53.44,46.56
ORD_20230614,CUST_7638,2023-11-13,Electronics_Printer,Electronics,339.92,218.92,1,407.83,218.92,188.91,58,South,2023,11,4,46.32,53.68
ORD_20230615,CUST_9976,2023-04-19,Books_Biography,Books,26.08,16.14,1,26.08,16.14,9.95,70,Central,2023,4,2,38.15,61.89
ORD_20230616,CUST_8891,2024-04-20,Home & Garden_Bed,Home & Garden,264.92,113.29,8,2119.32,906.29,1213.04,30,Central,2024,4,2,57.24,42.76
ORD_20230617,CUST_2985,2023-10-18,Electronics_Smart Watch,Electronics,1077.48,458.48,9,9697.29,4126.36,5570.93,48,South,2023,10,4,57.45,42.55
ORD_20230618,CUST_8754,2025-04-16,Books_Biography,Books,19.61,8.4,4,78.45,33.61,44.83,61,Central,2025,4,2,57.14,42.84
ORD_20230619,CUST_2986,2024-07-19,Books_Textbook,Books,26.19,11.16,3,78.57,33.49,45.07,37,South,2024,7,3,57.36,42.62
ORD_20230620,CUST_6231,2023-07-12,Electronics_Smartphone,Electronics,865.14,520.6,6,5190.82,3123.59,2067.23,25,North,2023,7,3,39.82,60.18
ORD_20230621,CUST_4144,2025-08-04,Sports_Swimming Goggles,Sports,195.23,85.61,4,914.17,342.44,571.73,62,Online,2025,8,3,62.54,37.46
ORD_20230622,CUST_3158,2023-08-31,Home & Garden_Bed,Home & Garden,1108.86,649.52,9,9979.75,5845.66,4134.09,39,Online,2023,8,3,41.42,58.58
ORD_20230623,CUST_4823,2025-05-26,Books_Fiction,Books,19.3,9.03,8,154.41,72.24,82.18,59,South,2025,5,2,53.22,46.78
ORD_20230624,CUST_5306,2024-09-18,Books_Comic,Books,21.92,10.6,9,197.31,95.37,101.94,37,Online,2024,9,3,51.66,48.34
ORD_20230625,CUST_3657,2025-01-21,Beauty_Hair Dryer,Beauty,97.67,52.96,7,683.69,370.73,312.96,31,Central,2025,1,1,45.78,54.22
ORD_20230626,CUST_2243,2024-03-02,Home & Garden_Bed,Home & Garden,1049.5,499.24,6,6297.0,2995.44,3301.56,66,South,2024,3,1,52.43,47.57
ORD_20230627,CUST_2893,2023-11-24,Electronics_Printer,Electronics,1317.83,711.44,9,14366.55,6402.95,7963.6,29,South,2023,11,4,55.43,44.57
ORD_20230628,CUST_6599,2023-02-15,Books_Textbook,Books,46.96,32.53,6,281.79,195.15,86.63,71,North,2023,2,1,30.74,69.25
ORD_20230629,CUST_9982,2023-11-01,Electronics_Printer,Electronics,962.95,504.28,6,6722.9,3025.69,3697.22,58,Central,2023,11,4,54.99,45.01
ORD_20230630,CUST_3381,2025-01-16,Books_Comic,Books,42.63,23.02,1,42.63,23.02,19.61,53,South,2025,1,1,46.0,54.0
ORD_20230631,CUST_1946,2025-03-08,Sports_Basketball,Sports,299.36,160.31,4,1197.43,641.25,556.18,46,North,2025,3,1,46.45,53.55
ORD_20230632,CUST_7360,2023-12-24,Food_Chocolate,Food,13.05,7.63,6,100.87,45.81,55.07,69,South,2023,12,4,54.6,45.41
ORD_20230633,CUST_9864,2025-10-05,Food_Tea,Food,5.25,2.51,2,10.5,5.03,5.47,55,Central,2025,10,4,52.1,47.9
ORD_20230634,CUST_9693,2024-05-27,Food_Beverages,Food,9.05,4.06,1,9.05,4.06,4.99,21,Central,2024,5,2,55.14,44.86
ORD_20230635,CUST_1919,2024-12-30,Electronics_Headphones,Electronics,1149.5,665.06,9,13041.51,5985.56,7055.95,52,Online,2024,12,4,54.1,45.9
ORD_20230636,CUST_2436,2025-01-25,Food_Snacks,Food,12.19,8.19,2,24.37,16.39,7.98,45,Online,2025,1,1,32.75,67.25
ORD_20230637,CUST_4622,2024-06-11,Beauty_Cream,Beauty,19.39,10.27,4,77.55,41.09,36.46,54,North,2024,6,2,47.01,52.99
ORD_20230638,CUST_3155,2023-10-31,Books_Comic,Books,28.8,15.86,6,172.78,95.16,77.62,28,South,2023,10,4,44.92,55.08
ORD_20230639,CUST_1441,2023-09-25,Sports_Yoga Mat,Sports,117.54,57.84,7,822.79,404.89,417.9,18,Central,2023,9,3,50.79,49.21
ORD_20230640,CUST_9210,2024-08-21,Books_Comic,Books,17.09,10.54,8,136.69,84.29,52.4,41,South,2024,8,3,38.33,61.67
ORD_20230641,CUST_8797,2024-08-29,Beauty_Makeup,Beauty,6.0,4.01,10,59.97,40.09,19.88,54,Online,2024,8,3,33.15,66.85
ORD_20230642,CUST_9938,2025-05-11,Books_Biography,Books,23.67,15.68,7,165.72,109.73,55.99,46,North,2025,5,2,33.79,66.21
ORD_20230643,CUST_1421,2023-09-28,Electronics_Laptop,Electronics,1323.52,680.67,6,7941.11,4084.0,3857.11,35,Central,2023,9,3,48.57,51.43
ORD_20230644,CUST_7748,2023-12-30,Sports_Dumbbells,Sports,248.84,161.22,2,554.22,322.45,231.78,21,North,2023,12,4,41.82,58.18
ORD_20230645,CUST_6982,2024-01-18,Electronics_Camera,Electronics,985.62,525.94,5,4928.1,2629.72,2298.39,72,Central,2024,1,1,46.64,53.36
ORD_20230646,CUST_7559,2023-08-12,Sports_Basketball,Sports,19.08,10.37,10,224.0,103.72,120.27,62,South,2023,8,3,53.69,46.3
ORD_20230647,CUST_1924,2023-07-16,Food_Chocolate,Food,7.1,4.62,7,52.28,32.37,19.92,32,Central,2023,7,3,38.1,61.92
ORD_20230648,CUST_4138,2025-02-16,Sports_Basketball,Sports,84.59,49.01,6,507.52,294.06,213.46,30,North,2025,2,1,42.06,57.94
ORD_20230649,CUST_1556,2025-06-22,Clothing_T-Shirt,Clothing,171.05,75.88,4,684.19,303.5,380.68,68,North,2025,6,2,55.64,44.36
ORD_20230650,CUST_3062,2025-11-05,Clothing_Hat,Clothing,199.02,91.66,5,1249.44,458.31,791.13,74,Central,2025,11,4,63.32,36.68
ORD_20230651,CUST_2231,2023-08-14,Food_Tea,Food,18.25,10.17,1,21.47,10.17,11.29,27,Central,2023,8,3,52.59,47.37
ORD_20230652,CUST_4917,2025-08-09,Books_Magazine,Books,47.48,33.01,10,474.77,330.07,144.71,63,Online,2025,8,3,30.48,69.52
ORD_20230653,CUST_6649,2025-07-25,Beauty_Perfume,Beauty,39.02,27.19,5,195.12,135.97,59.15,60,North,2025,7,3,30.31,69.69
ORD_20230654,CUST_8235,2024-10-19,Sports_Basketball,Sports,197.92,103.56,9,1781.27,932.02,849.24,57,Online,2024,10,4,47.68,52.32
ORD_20230655,CUST_3653,2025-03-24,Beauty_Shampoo,Beauty,8.94,6.17,6,53.61,37.01,16.6,33,Online,2025,3,1,30.96,69.04
ORD_20230656,CUST_5041,2024-03-04,Clothing_Hat,Clothing,50.51,20.98,2,101.02,41.95,59.07,64,South,2024,3,1,58.47,41.53
ORD_20230657,CUST_6266,2025-03-23,Clothing_Shoes,Clothing,33.09,16.02,9,297.83,144.2,153.63,72,Central,2025,3,1,51.58,48.42
ORD_20230658,CUST_5658,2023-02-04,Beauty_Hair Dryer,Beauty,27.86,18.45,6,167.18,110.72,56.46,62,Online,2023,2,1,33.77,66.23
ORD_20230659,CUST_6979,2025-07-27,Books_Fiction,Books,17.24,11.03,2,34.47,22.05,12.42,29,Central,2025,7,3,36.03,63.97
ORD_20230660,CUST_6730,2024-11-29,Sports_Swimming Goggles,Sports,252.29,161.78,1,284.59,161.78,122.8,54,South,2024,11,4,43.15,56.85
ORD_20230661,CUST_7683,2024-08-14,Beauty_Nail Polish,Beauty,43.26,24.05,6,259.56,144.29,115.28,39,Online,2024,8,3,44.41,55.59
ORD_20230662,CUST_3841,2024-02-23,Food_Cereals,Food,4.39,1.97,7,30.76,13.77,16.99,39,North,2024,2,1,55.23,44.77
ORD_20230663,CUST_6014,2023-03-26,Books_Magazine,Books,26.36,13.35,3,79.09,40.04,39.05,40,Central,2023,3,1,49.37,50.63
ORD_20230664,CUST_2882,2024-05-05,Home & Garden_Lamp,Home & Garden,884.61,396.69,9,7961.49,3570.23,4391.26,56,Central,2024,5,2,55.16,44.84
ORD_20230665,CUST_6254,2025-03-23,Food_Beverages,Food,5.78,3.6,8,46.26,28.8,17.45,68,South,2025,3,1,37.72,62.26
ORD_20230666,CUST_8966,2025-12-09,Home & Garden_Refrigerator,Home & Garden,1064.04,531.14,5,6060.52,2655.68,3404.84,62,North,2025,12,4,56.18,43.82
ORD_20230667,CUST_2627,2023-10-23,Food_Cereals,Food,10.79,4.75,5,53.94,23.73,30.21,71,North,2023,10,4,56.01,43.99
ORD_20230668,CUST_3296,2023-01-28,Food_Tea,Food,5.29,2.62,9,47.61,23.6,24.01,23,Central,2023,1,1,50.43,49.57
ORD_20230669,CUST_6622,2025-10-17,Beauty_Nail Polish,Beauty,13.67,6.78,2,27.35,13.55,13.79,57,Central,2025,10,4,50.42,49.54
ORD_20230670,CUST_5603,2023-05-26,Books_Textbook,Books,30.86,20.64,4,123.42,82.56,40.86,42,North,2023,5,2,33.11,66.89
ORD_20230671,CUST_8192,2024-05-05,Beauty_Shampoo,Beauty,89.61,51.89,3,268.84,155.68,113.16,40,Central,2024,5,2,42.09,57.91
ORD_20230672,CUST_2462,2024-06-11,Clothing_Jeans,Clothing,122.98,55.86,2,245.96,111.73,134.24,33,Online,2024,6,2,54.58,45.43
ORD_20230673,CUST_3598,2023-12-11,Food_Cereals,Food,12.58,6.64,9,140.96,59.79,81.17,65,Central,2023,12,4,57.58,42.42
ORD_20230674,CUST_1478,2025-10-30,Sports_Yoga Mat,Sports,218.75,125.49,8,1749.97,1003.95,746.02,69,North,2025,10,4,42.63,57.37
ORD_20230675,CUST_1271,2023-01-15,Electronics_Headphones,Electronics,1333.82,801.18,9,12004.38,7210.59,4793.79,43,Online,2023,1,1,39.93,60.07
ORD_20230676,CUST_1622,2023-05-23,Beauty_Cream,Beauty,57.95,35.47,5,289.77,177.37,112.4,37,Central,2023,5,2,38.79,61.21
ORD_20230677,CUST_8533,2024-06-08,Electronics_Headphones,Electronics,1994.2,1228.52,9,17947.84,11056.71,6891.12,25,Central,2024,6,2,38.4,61.6
ORD_20230678,CUST_5471,2025-02-06,Clothing_Jeans,Clothing,44.77,17.92,5,223.87,89.61,134.26,59,North,2025,2,1,59.97,40.03
ORD_20230679,CUST_1571,2024-10-14,Clothing_Shoes,Clothing,84.18,56.7,9,757.65,510.29,247.36,69,Central,2024,10,4,32.65,67.35
ORD_20230680,CUST_1178,2025-03-01,Beauty_Hair Dryer,Beauty,97.77,58.05,7,684.41,406.32,278.09,46,South,2025,3,1,40.63,59.37
ORD_20230681,CUST_8297,2023-07-16,Sports_Dumbbells,Sports,212.12,146.3,7,1774.07,1024.09,749.98,34,North,2023,7,3,42.27,57.73
ORD_20230682,CUST_3933,2025-05-20,Sports_Basketball,Sports,73.94,40.77,10,739.43,407.68,331.76,52,South,2025,5,2,44.87,55.13
ORD_20230683,CUST_5239,2025-05-01,Electronics_Smart Watch,Electronics,541.23,282.3,3,1623.68,846.91,776.77,64,South,2025,5,2,47.84,52.16
ORD_20230684,CUST_8088,2024-01-19,Books_Textbook,Books,43.01,27.46,7,301.06,192.23,108.83,52,Central,2024,1,1,36.15,63.85
ORD_20230685,CUST_6109,2025-05-19,Beauty_Perfume,Beauty,40.78,20.46,9,367.06,184.18,182.88,33,Central,2025,5,2,49.82,50.18
ORD_20230686,CUST_3220,2023-08-20,Clothing_T-Shirt,Clothing,34.83,20.2,3,104.5,60.61,43.89,59,North,2023,8,3,42.0,58.0
ORD_20230687,CUST_1913,2025-08-30,Electronics_Printer,Electronics,1728.74,1088.06,9,15558.65,9792.54,5766.11,23,Online,2025,8,3,37.06,62.94
ORD_20230688,CUST_8037,2023-08-03,Electronics_Camera,Electronics,1396.83,697.69,1,1396.83,697.69,699.13,63,Online,2023,8,3,50.05,49.95
ORD_20230689,CUST_5661,2025-06-17,Clothing_Jacket,Clothing,175.06,77.23,10,1750.55,772.33,978.23,65,North,2025,6,2,55.88,44.12
ORD_20230690,CUST_4968,2025-04-06,Clothing_T-Shirt,Clothing,176.83,86.08,6,1060.95,516.51,544.45,24,North,2025,4,2,51.32,48.68
ORD_20230691,CUST_1615,2024-10-30,Clothing_T-Shirt,Clothing,141.99,67.54,3,425.97,202.63,223.34,71,North,2024,10,4,52.43,47.57
ORD_20230692,CUST_5938,2023-10-10,Electronics_Smartphone,Electronics,1003.4,656.96,7,7023.83,4598.71,2425.12,58,Central,2023,10,4,34.53,65.47
ORD_20230693,CUST_2412,2024-11-20,Beauty_Perfume,Beauty,59.89,29.49,1,77.64,29.49,48.15,52,Online,2024,11,4,62.02,37.98
ORD_20230694,CUST_6969,2023-01-03,Beauty_Cream,Beauty,84.69,50.93,1,84.69,50.93,33.77,41,Online,2023,1,1,39.87,60.14
ORD_20230695,CUST_8943,2025-12-09,Clothing_Socks,Clothing,78.7,33.15,2,195.02,66.31,128.71,53,Central,2025,12,4,66.0,34.0
ORD_20230696,CUST_9737,2024-12-02,Clothing_Hat,Clothing,73.69,46.62,4,345.99,186.48,159.51,66,North,2024,12,4,46.1,53.9
ORD_20230697,CUST_5645,2023-11-30,Sports_Tennis Racket,Sports,163.35,86.94,7,1272.27,608.56,663.71,48,Online,2023,11,4,52.17,47.83
ORD_20230698,CUST_5435,2023-11-06,Electronics_Laptop,Electronics,239.39,143.38,8,2268.36,1147.06,1121.3,47,North,2023,11,4,49.43,50.57
ORD_20230699,CUST_8440,2025-01-26,Books_Fiction,Books,17.83,11.52,10,178.29,115.19,63.1,66,Central,2025,1,1,35.39,64.61
