date,disaster_type,event_name,event_confidence,location,location_confidence,severity_level,start_time,start_time_confidence,peak_time,peak_time_confidence,end_time,end_time_confidence,title,source,category,wind_speed,rainfall,casualties,damages,extraction_quality,qa_flags,url,scrape_time
2025-10-22,Ngập úng,Cháy rừng Hà Nội,0.65,"Hà Nội, Miền Bắc, Miền Trung",0.9199999999999999,Không xác định,,,,,,,"Theo dõi toàn cảnh điểm ngập tại Đà Nẵng, tránh đưa xe vào vùng nước đang lên",Tuổi Trẻ,Thiên tai khí tượng – thủy văn,,,2 người chết,,0.6066666666666666,,https://vietnamnet.vn/tim-thay-18-thi-the-trong-vu-chay-rung-o-hy-lap-2180703.html,2025-12-06T13:48:45.612483
2025-10-22,Ngập úng,Sóng thần 17/10/2025,0.7,"Hà Nội, Cần Thơ, Hồ Chí Minh, TP.HCM",0.9525,Không xác định,,,,,,,"Hôm nay Đà Nẵng đề phòng ngập do triều cường dâng 0,8m",Tuổi Trẻ,Thiên tai khí tượng – thủy văn,,,,,0.5508333333333333,,https://vietnamnet.vn/dam-may-khong-lo-nhu-con-song-than-nuot-chung-ca-bau-troi-2020663.html,2025-12-06T13:48:46.552581
2025-10-22,Ngập úng,Cháy rừng Hà Nội,0.65,Hà Nội,1.0,Không xác định,,,,,,,"Danh sách các xã, phường ở miền Trung có thể bị lũ quét, ngập úng",Dân Trí,Thiên tai khí tượng – thủy văn,,,,,0.5499999999999999,,https://vietnamnet.vn/my-canh-bao-nhiem-doc-hoa-chat-sau-tham-hoa-chay-rung-hawaii-2178044.html,2025-12-06T13:48:23.739197
2025-10-22,Mưa lớn kéo dài,,0.0,,0.0,Không xác định,,,,,,,Vì sao miền Trung liên tiếp đón hai đợt mưa lớn kéo dài?,Dân Trí,Thiên tai khí tượng – thủy văn,,,93 người chết,,0.25,LOW_QUALITY;MISSING_LOCATION;,https://vietnamnet.vn/paris-hilton-dao-choi-cung-chong-con-o-hawaii-bat-chap-chay-rung-2177219.html,2025-12-06T13:39:16.355116
2025-10-22,"Sạt lở đất, trượt đất, sụt lún",Cháy rừng Hà Tĩnh,0.65,Hà Tĩnh,1.0,Không xác định,,,,,,,"Vụ đường bị xẻ đôi nhiều năm chưa khắc phục: Sạt lở ""nuốt chửng"" nhà dân",Dân Trí,Thiên tai địa chất,,,,,0.5499999999999999,,https://vietnamnet.vn/phat-thanh-nien-binh-luan-xuyen-tac-ve-canh-sat-chua-chay-rung-2166666.html,2025-12-06T14:18:10.755278
2025-10-22,"Lũ, lũ quét",Ngập úng 17/10/2025,0.7,"Hà Nội, Cần Thơ, Hồ Chí Minh, TP.HCM",0.9525,Không xác định,,,,,,,Thủ tướng yêu cầu hoãn các cuộc họp chưa cần thiết để ứng phó bão lũ,Dân Trí,Thiên tai khí tượng – thủy văn,,,,,0.5508333333333333,,https://vietnamnet.vn/ban-tin-sang-10-9-tp-nam-dinh-ngap-ung-nguoi-dan-voi-vang-chay-do-trong-dem-2320355.html,2025-12-06T13:42:46.107482
2025-10-23,Mưa lớn kéo dài,Cháy rừng Đà Nẵng,0.65,Đà Nẵng,1.0,Không xác định,,,,,,,Tìm kiếm người phụ nữ nghi mất tích sau cơn mưa lớn kéo dài ở TPHCM,Dân Trí,Thiên tai khí tượng – thủy văn,,,,,0.5499999999999999,,https://vietnamnet.vn/chay-rung-o-da-nang-200-nguoi-tham-gia-dap-lua-2281207.html,2025-12-06T13:40:02.146331
2025-10-23,Cháy rừng,Cháy rừng 17/8/2023,0.7,"Hà Giang, Điện Biên, Lai Châu, Sơn La, Nghệ An",1.0,Không xác định,,,,,,,"Bị phạt 7,5 triệu đồng vì tàng trữ 500 con chim cu ngói bất hợp pháp",Sài Gòn Giải Phóng,Thiên tai môi trường – con người gây ra,,,,,0.5666666666666667,,https://vietnamnet.vn/thu-tuong-yeu-cau-chu-dong-phong-chay-chua-chay-rung-giam-thieu-thiet-hai-2298536.html,2025-12-06T14:36:14.824593
2025-10-23,"Bão, áp thấp nhiệt đới",Cháy rừng Hà Nội,0.65,"Hà Nội, Đà Nẵng, Lai Châu",1.0,Không xác định,,,,,,,"Bão Fengshen tan trên biển, chiều nay miền Trung mưa lớn",Dân Trí,Thiên tai khí tượng – thủy văn,,,,,0.5499999999999999,,https://vietnamnet.vn/nang-cao-hieu-qua-phong-chay-chua-chay-rung-2221981.html,2025-12-06T13:31:40.550231
2025-10-23,Ngập úng,,0.0,,0.0,Không xác định,,,,,,,Quảng Ngãi: Đề xuất đầu tư dự án chống ngập 300 tỷ đồng,Sài Gòn Giải Phóng,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://vietnamnet.vn/cuu-binh-my-chia-se-cach-ngan-can-nha-cua-minh-khong-bi-chay-rung-pha-huy-2362968.html,2025-12-06T13:46:24.328139
2025-10-23,"Bão, áp thấp nhiệt đới",,0.0,,0.0,Không xác định,,,,,,,"Bão Fengshen suy yếu thành áp thấp nhiệt đới, sáng nay vào Huế - Quảng Ngãi",Dân Trí,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://vietnamnet.vn/su-dung-tri-tue-nhan-tao-giam-sat-chay-rung-bao-ve-rung-2333785.html,2025-12-06T13:31:23.679098
2025-10-23,"Bão, áp thấp nhiệt đới",Cháy rừng Quảng Ninh,0.65,Quảng Ninh,1.0,Không xác định,,,,,,,Áp thấp nhiệt đới vào Biển Đông,VnExpress,Thiên tai khí tượng – thủy văn,,,,,0.5499999999999999,,https://vietnamnet.vn/chay-rung-khien-2-nguoi-chet-o-quang-ninh-2151192.html,2025-12-06T13:31:09.080355
2025-10-24,"Sạt lở đất, trượt đất, sụt lún",Ngập úng 17/10/2025,0.7,"Hà Nội, Cần Thơ, Hồ Chí Minh, TP.HCM",0.9525,Không xác định,,,,,,,Cẩn trọng lưu thông trên đường cao tốc La Sơn – Túy Loan,Sài Gòn Giải Phóng,Thiên tai địa chất,,,,,0.5508333333333333,,https://vietnamnet.vn/ban-tin-sang-10-9-tp-nam-dinh-ngap-ung-nguoi-dan-voi-vang-chay-do-trong-dem-2320355.html,2025-12-06T14:17:42.450298
2025-10-24,Mưa lớn kéo dài,Cháy rừng 14/3/2021,0.7,"Đà Nẵng, Quảng Nam",1.0,Không xác định,,,,,,,"Miền Trung mưa lớn kéo dài, Hà Nội đêm và sáng trời rét",Dân Trí,Thiên tai khí tượng – thủy văn,,,,,0.5666666666666667,,https://vietnamnet.vn/2-giam-doc-bi-khoi-to-do-dot-thuc-bi-gay-chay-rung-2040222.html,2025-12-06T13:39:39.487321
2025-10-24,"Lũ, lũ quét",Cháy rừng Hải Dương,0.65,Hải Dương,1.0,Không xác định,,,,,,,"Giải mã muôn mặt, Tư vấn, bảo hiểm, việc làm, tiêu dùng, sức khỏe, tư vấn luật, nhà đất",Báo Tin Tức,Thiên tai khí tượng – thủy văn,,,,,0.5499999999999999,,https://vietnamnet.vn/chay-rung-sat-di-tich-quoc-gia-dac-biet-300-nguoi-no-luc-dap-lua-thanh-cong-2329656.html,2025-12-06T13:43:06.298463
2025-10-25,"Bão, áp thấp nhiệt đới",Cháy rừng Hải Dương,0.65,Hải Dương,1.0,Không xác định,,,,,,,"Tin thế giới - Tin tức, thời sự quốc tế, an ninh, quân sự",Thanh Niên,Thiên tai khí tượng – thủy văn,,,,,0.5499999999999999,,https://vietnamnet.vn/canh-bao-chay-rung-cap-nguy-hiem-tai-hai-duong-2329316.html,2025-12-06T13:33:24.878865
2025-10-26,Ngập úng,Cháy rừng 17/10/2025,0.7,"Hà Nội, Cần Thơ, Hồ Chí Minh, TP.HCM",0.9525,Không xác định,,,,,,,"Phường Phú An, Tây Nam (TPHCM): Trắng đêm ứng phó với triều cường",Sài Gòn Giải Phóng,Thiên tai khí tượng – thủy văn,,,,,0.5508333333333333,,https://vietnamnet.vn/kham-pha-cong-dia-nguc-noi-lua-chay-rung-ruc-quanh-nam-trong-ho-sau-khong-lo-2008765.html,2025-12-06T13:47:15.905659
2025-10-27,Tràn dầu,Cháy rừng Hải Dương,0.65,Hải Dương,1.0,Không xác định,,,,,,,Ứng cứu thành công 6 người đi rừng mắc kẹt vì mưa lũ,Sài Gòn Giải Phóng,Thiên tai môi trường – con người gây ra,,,,,0.5499999999999999,,https://vietnamnet.vn/700-nguoi-cang-minh-suot-15-gio-chua-chay-rung-o-hai-duong-2329246.html,2025-12-06T14:44:14.849071
2025-10-27,Mưa lớn kéo dài,Cháy rừng Hà Giang,0.65,"Hà Giang, Lào Cai, Sơn La, Yên Bái, Khánh Hòa",1.0,Không xác định,,,,,,,"Podcast bản tin trưa 27-10: Mưa lớn dồn dập, lũ trên các sông miền Trung tiếp tục lên cao",Sài Gòn Giải Phóng,Thiên tai khí tượng – thủy văn,,,,,0.5499999999999999,,https://vietnamnet.vn/chu-tich-tinh-thanh-phai-chiu-trach-nhiem-neu-de-chay-rung-rong-thiet-hai-lon-2275381.html,2025-12-06T13:38:30.691128
2025-10-27,Ngập úng,,0.0,,0.0,Không xác định,,,,,,,Nhiều vườn thanh long ở Lâm Đồng ngập úng do mưa lũ,Tuổi Trẻ,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://vietnamnet.vn/da-khong-che-duoc-chay-rung-o-an-giang-2275212.html,2025-12-06T13:48:43.776481
2025-10-27,Mưa lớn kéo dài,Cháy rừng Lâm Đồng,0.65,Lâm Đồng,1.0,Không xác định,,,,,,,"Mưa lớn kéo dài, cao tốc La Sơn – Túy Loan xuất hiện vết nứt",Sài Gòn Giải Phóng,Thiên tai khí tượng – thủy văn,,,,,0.5499999999999999,,https://vietnamnet.vn/chay-rung-thong-da-lat-lua-do-bao-trum-ngon-doi-2129901.html,2025-12-06T13:38:38.006201
2025-10-27,Mưa lớn kéo dài,,0.0,,0.0,Không xác định,,,,,,,"Mưa lớn kéo dài, nhiều vườn thanh long ở Lâm Đồng bị ngập sâu",Người Lao Động,Thiên tai khí tượng – thủy văn,,,5 người chết,,0.25,LOW_QUALITY;MISSING_LOCATION;,https://vietnamnet.vn/tuong-lai-bat-dinh-cua-nguoi-dan-my-chay-nan-trong-tham-hoa-chay-rung-2361574.html,2025-12-06T13:40:36.841470
2025-10-27,Ngập úng,Cháy rừng Hậu Giang,0.65,Hậu Giang,1.0,Không xác định,,,,,,,TPHCM tiếp tục lên phương án ứng phó với các đợt triều cường,Sài Gòn Giải Phóng,Thiên tai khí tượng – thủy văn,,,,,0.5499999999999999,,https://vietnamnet.vn/mat-than-giam-sat-chay-rung-hieu-qua-tai-khu-bao-ton-thien-nhien-mien-tay-2264793.html,2025-12-06T13:47:07.096111
2025-10-27,Ngập úng,,0.0,,0.0,Không xác định,,,,,,,Phường Bến Cát (TPHCM) khảo sát thực tế tình hình ngập úng trên địa bàn,Sài Gòn Giải Phóng,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://vietnamnet.vn/nguoi-dan-my-ke-tinh-canh-gan-nhu-mat-het-do-tham-hoa-chay-rung-2362599.html,2025-12-06T13:47:08.432479
2025-10-27,Mưa lớn kéo dài,Cháy rừng Hà Nội,0.65,Hà Nội,1.0,Không xác định,,,,,,,"Bản tin trưa 27-10: Lũ gây chia cắt, cô lập hơn 2.000 hộ dân ở Đà Nẵng",Sài Gòn Giải Phóng,Thiên tai khí tượng – thủy văn,,,,,0.5499999999999999,,https://vietnamnet.vn/can-ho-chung-cu-o-ha-noi-boc-chay-rung-ruc-2283633.html,2025-12-06T13:38:12.330899
2025-10-28,"Sạt lở đất, trượt đất, sụt lún",,0.0,,0.0,Không xác định,,,,,,,Sạt lở đèo D’ran trên tuyến nối Đà Lạt với Phan Rang,Dân Trí,Thiên tai địa chất,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://vietnamnet.vn/tan-dung-suc-manh-cua-tri-tue-nhan-tao-trong-du-bao-va-phong-chong-chay-rung-2165931.html,2025-12-06T14:17:55.604770
2025-10-28,"Lũ, lũ quét",,0.0,,0.0,Không xác định,,,,,,,"Sạt lở, lũ quét cuốn trôi hàng chục ngôi nhà ở Đà Nẵng",VnExpress,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://vietnamnet.vn/loat-cong-trinh-bieu-tuong-diem-den-noi-tieng-dieu-dung-vi-chay-rung-2363593.html,2025-12-06T13:43:09.042818
2025-10-28,Mưa lớn kéo dài,,0.0,,0.0,Không xác định,,,,,,,"Nước lũ thất thường, người dân Đà Nẵng tất bật dọn bùn",Sài Gòn Giải Phóng,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://vietnamnet.vn/canh-bao-tu-nha-khoa-hoc-24-tuoi-cuu-hang-tram-nguoi-my-khoi-tham-hoa-chay-rung-2363592.html,2025-12-06T13:37:45.704087
2025-10-28,"Bão, áp thấp nhiệt đới",Cháy rừng 01/01/2019,0.7,"Kon Tum, Tây Nguyên",1.0,Không xác định,,,,,,,Món ngon | Chuyên trang phụ nữ | Báo Người Lao Động Online,Người Lao Động,Thiên tai khí tượng – thủy văn,,,"12 người chết, 13 người bị thương",,0.65,,https://vietnamnet.vn/tap-trung-thuc-hien-cong-tac-quan-ly-bao-ve-va-phong-chay-chua-chay-rung-2283798.html,2025-12-06T13:33:32.855711
2025-10-28,Sóng thần,Cháy rừng Tây Nguyên,0.65,Tây Nguyên,1.0,Không xác định,,,,,,,TP.HCM chuyển 30 tấn hàng hóa đến Nghệ An ủng hộ đồng bào bị bão lũ,Tuổi Trẻ,Thiên tai địa chất,,,,,0.5499999999999999,,https://vietnamnet.vn/bo-nnn-ptnt-canh-bao-nguy-co-chay-rung-o-nhieu-noi-2225085.html,2025-12-06T14:11:36.300024
2025-10-28,Ô nhiễm môi trường nghiêm trọng,,0.0,,0.0,Không xác định,,,,,,,Ô nhiễm không khí tại các thành phố lớn là thách thức nghiêm trọng,Sài Gòn Giải Phóng,Thiên tai môi trường – con người gây ra,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://vietnamnet.vn/ong-joe-biden-thi-sat-chay-rung-o-hawaii-2178505.html,2025-12-06T14:40:48.011570
2025-10-28,Mưa lớn kéo dài,Cháy rừng Lào Cai,0.65,Lào Cai,1.0,Không xác định,,,,,,,"Lâm Đồng: Quốc lộ 1A qua xã Lương Sơn ngập sâu, giao thông ách tắc",Sài Gòn Giải Phóng,Thiên tai khí tượng – thủy văn,,,,,0.5499999999999999,,https://vietnamnet.vn/da-khong-che-duoc-chay-rung-o-lao-cai-2251409.html,2025-12-06T13:38:28.403439
2025-10-28,Mưa lớn kéo dài,,0.0,,0.0,Không xác định,,,,,,,Miền Trung tiếp tục mưa lớn đến ít nhất ngày 30-10,Sài Gòn Giải Phóng,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://vietnamnet.vn/nguoi-dan-dao-nghi-mat-hawaii-ke-thoi-khac-sinh-tu-giua-tham-hoa-chay-rung-2177615.html,2025-12-06T13:38:19.431522
2025-10-28,Mưa lớn kéo dài,,0.0,,0.0,Không xác định,,,,,,,Hai đường đèo kết nối Đà Lạt đã thông tuyến,VnExpress,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://vietnamnet.vn/cay-da-150-nam-tuoi-tai-hawaii-hoi-sinh-sau-vu-chay-rung-kinh-hoang-2192848.html,2025-12-06T13:38:45.297934
2025-10-29,Động đất,Cháy rừng 17/8/2023,0.7,"Lào Cai, Cần Thơ",1.0,Không xác định,,,,,,,Mạng lưới sinh tồn ứng phó siêu thảm họa,Sài Gòn Giải Phóng,Thiên tai địa chất,,,,,0.5666666666666667,,https://vietnamnet.vn/lao-cai-thuc-hien-cac-bien-phap-phong-chay-chua-chay-rung-mua-kho-2225593.html,2025-12-06T14:04:28.161080
2025-10-29,Mưa lớn kéo dài,Cháy rừng Quảng Bình,0.65,Quảng Bình,1.0,Không xác định,,,,,,,"Vùng cao Đà Nẵng: Mưa lớn kéo dài, nhiều khu vực bị chia cắt",Sài Gòn Giải Phóng,Thiên tai khí tượng – thủy văn,,,,,0.5499999999999999,,https://vietnamnet.vn/hang-tram-nguoi-tham-gia-chua-chay-rung-tai-quang-binh-2310497.html,2025-12-06T13:37:54.793465
2025-10-29,Xâm nhập mặn,,0.0,,0.0,Không xác định,,,,,,,ĐBSCL: Thiệt hại do hạn mặn 4 ngành hàng nông nghiệp trọng điểm khoảng 700 tỷ đồng/năm,Sài Gòn Giải Phóng,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://vietnamnet.vn/phat-hien-50-000-vu-chay-rung-nho-5g-va-tri-tue-nhan-tao-ai-2195460.html,2025-12-06T13:54:47.877469
2025-10-29,Xâm nhập mặn,,0.0,,0.0,Không xác định,,,,,,,"Hạ tầng mong manh đã tạo ra ""độ trễ của phát triển, độ sâu của rủi ro xã hội""",Sài Gòn Giải Phóng,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://vietnamnet.vn/tho-nhi-ky-dong-cua-eo-bien-dardanelle-de-chua-chay-rung-2181132.html,2025-12-06T13:55:36.347191
2025-10-30,"Nắng nóng, sóng nhiệt",,0.0,,0.0,Không xác định,,,,,,,Cua lông tại Trung Quốc nguy cơ cạn kiệt vì nắng nóng kỷ lục,Dân Trí,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://vietnamnet.vn/gan-400-can-bo-chien-si-chua-chay-rung-o-hai-duong-2357669.html,2025-12-06T14:01:39.387644
2025-10-30,Sóng thần,,0.0,,0.0,Không xác định,,,,,,,"Đường sắt, hàng không vận chuyển miễn phí hàng hóa cứu trợ",Sài Gòn Giải Phóng,Thiên tai địa chất,,,6 người chết,,0.25,LOW_QUALITY;MISSING_LOCATION;,https://vietnamnet.vn/chay-rung-tan-pha-dao-o-hawaii-hang-chuc-nguoi-thuong-vong-2175745.html,2025-12-06T14:08:36.904261
2025-10-30,"Lũ, lũ quét",,0.0,,0.0,Không xác định,,,,,,,Cộng đồng,Báo Tin Tức,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://vietnamnet.vn/chay-rung-nghiem-trong-tai-canada-google-cho-nhan-vien-lam-viec-o-nha-2152382.html,2025-12-06T13:42:54.650184
2025-10-30,"Lũ, lũ quét",Sóng thần 17/10/2025,0.7,"Hà Nội, Cần Thơ, Hồ Chí Minh, TP.HCM",0.9525,Không xác định,,,,,,,"Thời Luận - Bình luận thời sự, phản bác thông tin xấu - Báo Thanh Niên",Thanh Niên,Thiên tai khí tượng – thủy văn,,,,,0.5508333333333333,,https://vietnamnet.vn/suc-manh-cua-vu-khi-hat-nhan-duoi-nuoc-mang-ten-song-than-cua-trieu-tien-2124443.html,2025-12-06T13:43:19.524700
2025-10-31,Mưa lớn kéo dài,,0.0,,0.0,Không xác định,,,,,,,"Hà Tĩnh: Cầu tràn ngập sâu, đường vào bản Rào Tre bị chia cắt",Sài Gòn Giải Phóng,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://vietnamnet.vn/can-canh-cong-trinh-co-tren-dao-hawaii-van-nguyen-ven-sau-tham-hoa-chay-rung-2176973.html,2025-12-06T13:38:10.429381
2025-10-31,Tràn dầu,Ngập úng 17/10/2025,0.7,"Hà Nội, Cần Thơ, Hồ Chí Minh, TP.HCM",0.9525,Không xác định,,,,,,,Chuẩn bị nghiêm túc Hội thi - Hội thao Tàu Dân quân thường trực năm 2025,Sài Gòn Giải Phóng,Thiên tai môi trường – con người gây ra,,,,,0.5508333333333333,,https://vietnamnet.vn/ban-tin-sang-10-9-tp-nam-dinh-ngap-ung-nguoi-dan-voi-vang-chay-do-trong-dem-2320355.html,2025-12-06T14:43:46.066985
2025-10-31,Mưa lớn kéo dài,Cháy rừng Điện Biên,0.65,"Điện Biên, Lai Châu, Sơn La, Hòa Bình, Quảng Trị",1.0,Không xác định,,,,,,,Hà Tĩnh: Nhiều tuyến đường sạt lở nghiêm trọng,Sài Gòn Giải Phóng,Thiên tai khí tượng – thủy văn,,,,,0.5499999999999999,,https://vietnamnet.vn/thu-tuong-chi-dao-tang-cuong-cac-bien-phap-cap-bach-phong-chay-rung-2146227.html,2025-12-06T13:38:06.625028
2025-10-31,"Sạt lở đất, trượt đất, sụt lún",,0.0,,0.0,Không xác định,,,,,,,Những người lính mở đường trong mưa lũ,Sài Gòn Giải Phóng,Thiên tai địa chất,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://vietnamnet.vn/tham-hoa-chay-rung-california-thiet-hai-toi-150-ty-usd-2363166.html,2025-12-06T14:18:00.060726
2025-10-31,Mưa lớn kéo dài,Cháy rừng Quảng Ngãi,0.65,Quảng Ngãi,1.0,Không xác định,,,,,,,Hà Tĩnh: Sơ tán người dân ở vùng ngập lụt đến nơi an toàn,Sài Gòn Giải Phóng,Thiên tai khí tượng – thủy văn,,,,,0.5499999999999999,,https://vietnamnet.vn/chay-rung-keo-o-quang-ngai-gan-100-nguoi-tham-gia-dap-lua-2179513.html,2025-12-06T13:38:32.983640
2025-10-31,"Sạt lở đất, trượt đất, sụt lún",Cháy rừng Hà Nội,0.65,"Hà Nội, Miền Nam",0.94,Không xác định,,,,,,,Sớm công bố tình huống khẩn cấp để xử lý sạt lở trên đèo D’ran,Sài Gòn Giải Phóng,Thiên tai địa chất,,,,,0.5299999999999999,,https://vietnamnet.vn/chay-rung-lan-toi-tan-bai-bien-o-chau-au-mot-linh-cuu-hoa-tu-vong-2040768.html,2025-12-06T14:17:56.852830
2025-11-01,Mưa lớn kéo dài,Cháy rừng 3/6/2022,0.7,"Đà Nẵng, Nghệ An",1.0,Không xác định,,,,,,,"Trụ sở xã nứt toác, nghiêng ngả sau mưa lớn kéo dài",VnExpress,Thiên tai khí tượng – thủy văn,,,,100.0 triệu đồng,0.65,,https://vietnamnet.vn/vut-tan-thuoc-la-gay-chay-rung-thoi-quen-nho-thiet-hai-lon-2220333.html,2025-12-06T13:38:09.827916
2025-11-01,"Lũ, lũ quét",Cháy rừng Thái Bình,0.65,"Thái Bình, Bình Dương",1.0,Không xác định,,,,,,,Người việt bốn phương,Báo Tin Tức,Thiên tai khí tượng – thủy văn,,,,,0.5499999999999999,,https://vietnamnet.vn/chay-rung-thieu-rui-dao-nghi-duong-o-hawaii-36-nguoi-tu-vong-2176113.html,2025-12-06T13:44:04.181676
2025-11-01,"Bão, áp thấp nhiệt đới",,0.0,,0.0,Không xác định,,,,,,,Người tốt - Việc tốt,Báo Tin Tức,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://vietnamnet.vn/canada-ban-bo-tinh-trang-khan-cap-vi-chay-rung-o-british-columbia-2179527.html,2025-12-06T13:31:19.708023
2025-11-01,"Bão, áp thấp nhiệt đới",Cháy rừng Bắc Giang,0.65,Bắc Giang,1.0,Không xác định,,,,,,,Thương hiệu Quốc Gia,Báo Tin Tức,Thiên tai khí tượng – thủy văn,,,,,0.5499999999999999,,https://vietnamnet.vn/khong-che-chay-rung-dien-rong-o-bac-giang-2362378.html,2025-12-06T13:31:44.346066
2025-11-01,"Bão, áp thấp nhiệt đới",,0.0,,0.0,Không xác định,,,,,,,Biển đảo Việt Nam,Báo Tin Tức,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://vietnamnet.vn/ngay-tan-the-o-hawaii-qua-anh-chup-truoc-va-sau-chay-rung-2176216.html,2025-12-06T13:32:16.219742
2025-11-02,"Lũ, lũ quét",Cháy rừng Cà Mau,0.65,Cà Mau,1.0,Không xác định,,,,,,,"Vỡ hồ chứa tự đắp ở Tuy Phong: Người dân bức xúc, yêu cầu xử lý trách nhiệm",Tuổi Trẻ,Thiên tai khí tượng – thủy văn,,,,,0.5499999999999999,,https://vietnamnet.vn/da-khong-che-duoc-chay-rung-o-ca-mau-2269333.html,2025-12-06T13:43:19.000920
2025-11-02,Sóng thần,Cháy rừng Thừa Thiên Huế,0.65,Thừa Thiên Huế,0.93,Không xác định,,,,,,,Nga hạ thủy tàu ngầm mang được ngư lôi 'sóng thần phóng xạ',VnExpress,Thiên tai địa chất,,,,,0.5266666666666667,,https://vietnamnet.vn/vi-sao-tham-hoa-chay-rung-o-hawaii-vo-cung-tan-khoc-2177813.html,2025-12-06T14:09:38.227729
2025-11-02,Tràn dầu,Cháy rừng Hà Giang,0.65,"Hà Giang, Tây Côn Lĩnh",1.0,Không xác định,,,,,,,"Tàu chở 175.000 tấn quặng sắt mắc cạn ở Dung Quất, nguy cơ chìm, tràn dầu",Tuổi Trẻ,Thiên tai môi trường – con người gây ra,,,,,0.5499999999999999,,https://vietnamnet.vn/kiem-lam-ke-lai-giay-phut-can-ke-cua-tu-trong-vu-chay-rung-tay-con-linh-2275468.html,2025-12-06T14:45:51.464845
2025-11-02,"Sạt lở đất, trượt đất, sụt lún",Cháy rừng Nghệ An,0.65,Nghệ An,1.0,Không xác định,,,,,,,"Nền phòng học sụt lún, nứt toác sau tiếng nổ dù mới xây 3 tháng",Dân Trí,Thiên tai địa chất,,,,,0.5499999999999999,,https://vietnamnet.vn/vu-chay-rung-o-nghe-an-cong-an-moi-4-nguoi-tinh-nghi-gay-ra-vu-chay-2164914.html,2025-12-06T14:17:54.293392
2025-11-02,"Sạt lở đất, trượt đất, sụt lún",Cháy rừng Lào Cai,0.65,Lào Cai,1.0,Không xác định,,,,,,,500m bờ kè miền Tây sạt lở xuống sông Tiền,Dân Trí,Thiên tai địa chất,,,,,0.5499999999999999,,https://vietnamnet.vn/chu-tich-tinh-lao-cai-chi-dao-cong-tac-chua-chay-rung-o-sa-pa-2251138.html,2025-12-06T14:18:27.993863
2025-11-02,"Bão, áp thấp nhiệt đới",,0.0,,0.0,Không xác định,,,,,,,"Bão số 13 sắp vào Biển Đông, dự báo các tỉnh chịu ảnh hưởng trực tiếp",Dân Trí,Thiên tai khí tượng – thủy văn,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://vietnamnet.vn/tong-thong-kazakhstan-hoan-tham-viet-nam-de-ung-pho-voi-chay-rung-2153343.html,2025-12-06T13:31:12.398589
2025-11-03,"Sự cố hóa chất, phóng xạ",Cháy rừng Quảng Ninh,0.65,Quảng Ninh,1.0,Không xác định,,,,,,,"Phóng xạ là gì, ảnh hưởng của nó đến sức khỏe như thế nào?",Dân Trí,Thiên tai môi trường – con người gây ra,,,,,0.5499999999999999,,https://vietnamnet.vn/60-nguoi-cat-luc-trong-8-gio-dap-lua-chay-rung-o-mong-cai-2091884.html,2025-12-06T14:48:06.618909
2025-11-03,Động đất,,0.0,,0.0,Không xác định,,,,,,,Động đất mạnh ở Bắc Afghanistan,Sài Gòn Giải Phóng,Thiên tai địa chất,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://vietnamnet.vn/canh-los-angeles-hoang-tan-trong-tham-hoa-chay-rung-co-suc-tan-pha-ky-luc-2362149.html,2025-12-06T14:03:59.237993
2025-11-03,Động đất,Cháy rừng Nghệ An,0.65,"Nghệ An, Cần Thơ",1.0,Không xác định,,,,,,,"Động đất 6,3 độ rung chuyển Afghanistan, ít nhất 20 người chết",Dân Trí,Thiên tai địa chất,,,,,0.5499999999999999,,https://vietnamnet.vn/thong-tin-chi-tiet-vu-chay-rung-hon-10ha-o-nghe-an-2165059.html,2025-12-06T14:06:44.503347
