date,disaster_type,event_name,event_confidence,location,location_confidence,severity_level,start_time,start_time_confidence,peak_time,peak_time_confidence,end_time,end_time_confidence,title,source,category,wind_speed,rainfall,casualties,damages,extraction_quality,qa_flags,url,scrape_time
2025-08-15,Sóng thần,,0.0,,0.0,Không xác định,2004,0.55,,,,,Vượt qua thảm họa thiên tai với cam kết Một ASEAN Một Ứng phó,Người Lao Động,Thiên tai địa chất,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://nld.com.vn/vuot-qua-tham-hoa-song-than-bao-khang-dinh-cam-ket-ve-mot-asean-mot-ung-pho-19625081516011043.htm,2025-12-06T14:12:54.273320
2022-03-11,Núi lửa phun,,0.0,,0.0,Không xác định,2011,0.55,,,,,Sun Group và Vietnam Airlines hợp tác đưa công dân Việt Nam từ Ukraine về nước,Sài Gòn Giải Phóng,Thiên tai địa chất,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://www.sggp.org.vn/sun-group-va-vietnam-airlines-hop-tac-dua-cong-dan-viet-nam-tu-ukraine-ve-nuoc-post629482.html,2025-12-06T14:13:25.076165
2022-11-22,Núi lửa phun,Núi lửa phun 62/21/3158,0.7,,0.0,Không xác định,3158,0.4,,,,,"Động đất tại Indonesia, ít nhất 162 người chết",Sài Gòn Giải Phóng,Thiên tai địa chất,,,,,0.35,LOW_QUALITY;MISSING_LOCATION;,https://www.sggp.org.vn/dong-dat-tai-indonesia-it-nhat-162-nguoi-chet-post659669.html,2025-12-06T14:13:35.486723
2019-08-25,Núi lửa phun,,0.0,,0.0,Không xác định,,,,,,,Ngỡ ngàng lễ hội ánh sáng ở Jeju - đảo tình yêu,Sài Gòn Giải Phóng,Thiên tai địa chất,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://www.sggp.org.vn/ngo-ngang-le-hoi-anh-sang-o-jeju-dao-tinh-yeu-post528700.html,2025-12-06T14:13:39.924369
2023-04-25,Núi lửa phun,,0.0,,0.0,Không xác định,11-2022,0.6300000000000001,,,,,Indonesia dỡ bỏ cảnh báo sóng thần sau trận động đất mạnh ngoài khơi Mentawai,Sài Gòn Giải Phóng,Thiên tai địa chất,,,700 người bị thương,,0.25,LOW_QUALITY;MISSING_LOCATION;,https://www.sggp.org.vn/indonesia-do-bo-canh-bao-song-than-sau-tran-dong-dat-manh-ngoai-khoi-mentawai-post687067.html,2025-12-06T14:13:46.865826
2021-05-24,Núi lửa phun,Núi lửa phun 24/5/2021,0.7,,0.0,Không xác định,24-5-2021,0.6,,,,,Điểm tin SGGP Online ngày 24-5-2021,Sài Gòn Giải Phóng,Thiên tai địa chất,,,13 người chết,,0.475,LOW_QUALITY;MISSING_LOCATION;,https://www.sggp.org.vn/diem-tin-sggp-online-ngay-24-5-2021-post595302.html,2025-12-06T14:13:47.509279
2021-12-05,Núi lửa phun,,0.0,,0.0,Không xác định,2018,0.5800000000000001,,,,,Ít nhất 13 người thiệt mạng do núi lửa phun trào tại Indonesia,Sài Gòn Giải Phóng,Thiên tai địa chất,,,"400 người chết, 98 người bị thương",,0.25,LOW_QUALITY;MISSING_LOCATION;,https://www.sggp.org.vn/it-nhat-13-nguoi-thiet-mang-do-nui-lua-phun-trao-tai-indonesia-post619465.html,2025-12-06T14:13:48.778602
2018-12-26,Núi lửa phun,,0.0,,0.0,Không xác định,,,,,,,"429 người thiệt mạng, 1.485 người bị thương và 154 người mất tích trong trận sóng thần tại Indonesia",Sài Gòn Giải Phóng,Thiên tai địa chất,,,"414 người chết, 485 người bị thương, 154 người mất tích",,0.25,LOW_QUALITY;MISSING_LOCATION;,https://www.sggp.org.vn/429-nguoi-thiet-mang-1485-nguoi-bi-thuong-va-154-nguoi-mat-tich-trong-tran-song-than-tai-indonesia-post504142.html,2025-12-06T14:13:50.648962
2019-10-16,Núi lửa phun,,0.0,,0.0,Không xác định,2010,0.53,,,,,"Núi lửa phun trào, động đất ở Indonesia",Sài Gòn Giải Phóng,Thiên tai địa chất,,,353 người chết,,0.25,LOW_QUALITY;MISSING_LOCATION;,https://www.sggp.org.vn/nui-lua-phun-trao-dong-dat-o-indonesia-post534231.html,2025-12-06T14:13:52.536558
2021-04-26,Núi lửa phun,,0.0,,0.0,Không xác định,8-2020,0.5800000000000001,,,,,Núi lửa Sinabung ở Indonesia phun trào,Sài Gòn Giải Phóng,Thiên tai địa chất,,,11 người chết,,0.25,LOW_QUALITY;MISSING_LOCATION;,https://www.sggp.org.vn/nui-lua-sinabung-o-indonesia-phun-trao-post591829.html,2025-12-06T14:13:53.764418
2024-04-18,Núi lửa phun,,0.0,,0.0,Không xác định,,,,,,,Hàng trăm người sơ tán do núi lửa phun trào ở Indonesia,Sài Gòn Giải Phóng,Thiên tai địa chất,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://www.sggp.org.vn/hang-tram-nguoi-so-tan-do-nui-lua-phun-trao-o-indonesia-post735909.html,2025-12-06T14:13:54.644610
2019-11-21,Núi lửa phun,,0.0,,0.0,Không xác định,2000,0.4,,,,,Bất cập quy định loại trừ trách nhiệm trong hợp đồng kinh doanh bảo hiểm,Sài Gòn Giải Phóng,Thiên tai địa chất,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://www.sggp.org.vn/bat-cap-quy-dinh-loai-tru-trach-nhiem-trong-hop-dong-kinh-doanh-bao-hiem-post538166.html,2025-12-06T14:13:55.915284
2024-08-18,Núi lửa phun,,0.0,,0.0,Không xác định,,,,,,,Nga: Núi lửa phun trào sau động đất mạnh 7 độ richter tại Kamchatka,Sài Gòn Giải Phóng,Thiên tai địa chất,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://www.sggp.org.vn/nga-nui-lua-phun-trao-sau-dong-dat-manh-7-do-richter-tai-kamchatka-post754609.html,2025-12-06T14:14:02.768872
2019-01-02,Núi lửa phun,Núi lửa phun 6/3/2018,0.7,,0.0,Không xác định,13-5-2018,0.68,,,,,8 ảnh thời sự chụp từ vệ tinh ấn tượng nhất 2018,Sài Gòn Giải Phóng,Thiên tai địa chất,,,,,0.35,LOW_QUALITY;MISSING_LOCATION;,https://www.sggp.org.vn/8-anh-thoi-su-chup-tu-ve-tinh-an-tuong-nhat-2018-post504818.html,2025-12-06T14:14:06.891871
2021-03-22,Núi lửa phun,,0.0,,0.0,Không xác định,,,,,,,Hàn Quốc cung cấp bản đồ chất lượng không khí thời gian thực,Sài Gòn Giải Phóng,Thiên tai địa chất,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://www.sggp.org.vn/han-quoc-cung-cap-ban-do-chat-luong-khong-khi-thoi-gian-thuc-post587828.html,2025-12-06T14:14:16.463226
2019-11-08,Núi lửa phun,,0.0,,0.0,Không xác định,2014,0.5800000000000001,,,,,Xuất hiện đảo mới sau khi núi lửa phun trào,Sài Gòn Giải Phóng,Thiên tai địa chất,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://www.sggp.org.vn/xuat-hien-dao-moi-sau-khi-nui-lua-phun-trao-post536767.html,2025-12-06T14:14:18.365229
2024-04-12,Núi lửa phun,,0.0,,0.0,Không xác định,1-2020,0.5800000000000001,,,,,Núi lửa Taal của Philippines phun cột hơi nước hơn 2.000 m,Sài Gòn Giải Phóng,Thiên tai địa chất,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://www.sggp.org.vn/nui-lua-taal-cua-philippines-phun-cot-hoi-nuoc-hon-2000-m-post735078.html,2025-12-06T14:14:22.737914
2011-12-17,Núi lửa phun,,0.0,,0.0,Không xác định,,,,,,,Độc đáo tour cắm trại ngắm núi lửa phun trào,VietnamNet,Thiên tai địa chất,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://vietnamnet.vn/doc-dao-tour-cam-trai-ngam-nui-lua-phun-trao-51447.html,2025-12-06T14:14:31.499266
2018-10-03,Núi lửa phun,Núi lửa phun 17/10/2025,0.7,,0.0,Không xác định,17/10/2025,0.6,,,,,Núi lửa phun cao 4000m trên đảo Sulawesi vừa bị động đất và sóng thần,VietnamNet,Thiên tai địa chất,,,,,0.35,LOW_QUALITY;MISSING_LOCATION;,https://vietnamnet.vn/nui-lua-phun-cao-4000m-tren-dao-sulawesi-vua-bi-dong-dat-va-song-than-V77487.html,2025-12-06T14:14:35.985543
2018-05-07,Núi lửa phun,,0.0,,0.0,Không xác định,,,,,,,"Núi lửa phun trào, 'nhuộm đỏ' đảo thiên đường Hawaii",VietnamNet,Thiên tai địa chất,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://vietnamnet.vn/nui-lua-phun-trao-nhuom-do-dao-thien-duong-hawaii-449556.html,2025-12-06T14:14:38.507610
2014-09-29,Núi lửa phun,,0.0,,0.0,Không xác định,,,,,,,Thót tim xem cảnh cứu người kẹt vì núi lửa phun trào,VietnamNet,Thiên tai địa chất,,,40 người bị thương,,0.25,LOW_QUALITY;MISSING_LOCATION;,https://vietnamnet.vn/thot-tim-xem-canh-cuu-nguoi-ket-vi-nui-lua-phun-trao-199572.html,2025-12-06T14:14:39.179911
2019-07-04,Núi lửa phun,,0.0,,0.0,Không xác định,2007,0.53,,,,,Núi lửa phun trào dữ dội trên đảo Italia,VietnamNet,Thiên tai địa chất,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://vietnamnet.vn/nui-lua-phun-trao-du-doi-tren-dao-italia-547470.html,2025-12-06T14:14:41.021054
2016-12-19,Núi lửa phun,,0.0,,0.0,Không xác định,9/2014,0.5800000000000001,,,,,"Giỡn mặt tử thần, tiếp cận miệng núi lửa phun trào để chụp ảnh tự sướng",VietnamNet,Thiên tai địa chất,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://vietnamnet.vn/gion-mat-tu-than-tiep-can-mieng-nui-lua-phun-trao-de-chup-anh-tu-suong-V34234.html,2025-12-06T14:14:47.384286
2019-08-29,Núi lửa phun,,0.0,,0.0,Không xác định,,,,,,,Xem thuyền buồm chạy đua kịch tính với núi lửa phun trào,VietnamNet,Thiên tai địa chất,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://vietnamnet.vn/xem-thuyen-buom-chay-dua-kich-tinh-voi-nui-lua-phun-trao-563308.html,2025-12-06T14:14:51.218431
2016-04-16,Núi lửa phun,,0.0,,0.0,Không xác định,2011,0.5800000000000001,,,,,Núi lửa phun trào sau động đất mạnh ở Nhật Bản,VietnamNet,Thiên tai địa chất,,,0 người chết,,0.25,LOW_QUALITY;MISSING_LOCATION;,https://vietnamnet.vn/nui-lua-phun-trao-sau-dong-dat-manh-o-nhat-ban-V8512.html,2025-12-06T14:14:51.835914
2019-08-06,Núi lửa phun,,0.0,,0.0,Không xác định,1980,0.42400000000000004,,,,,Hi sinh vì nghệ thuật: Nhiếp ảnh gia dùng thân mình bảo vệ cuộn film chụp trước núi lửa phun trào,VietnamNet,Thiên tai địa chất,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://vietnamnet.vn/hi-sinh-vi-nghe-thuat-nhiep-anh-gia-dung-than-minh-bao-ve-cuon-film-chup-truoc-nui-lua-phun-trao-ig36732.html,2025-12-06T14:14:52.506677
2025-11-07,Núi lửa phun,,0.0,,0.0,Không xác định,,,,,,,"Tiệm bánh TPHCM gây sốt vì món ""núi lửa phun trào"", có loại chỉ 5 phần/ngày",Dân Trí,Thiên tai địa chất,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/du-lich/tiem-banh-tphcm-gay-sot-vi-mon-nui-lua-phun-trao-co-loai-chi-5-phanngay-20251105161741353.htm,2025-12-06T14:15:02.629454
2022-01-18,Núi lửa phun,,0.0,,0.0,Không xác định,,,,,,,"Hình ảnh đầu tiên về Tonga sau vụ núi lửa phun trào như ""bom nguyên tử""",Dân Trí,Thiên tai địa chất,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/the-gioi/hinh-anh-dau-tien-ve-tonga-sau-vu-nui-lua-phun-trao-nhu-bom-nguyen-tu-20220118115532342.htm,2025-12-06T14:15:04.828399
2024-05-02,Núi lửa phun,,0.0,,0.0,Không xác định,,,,,,,"Khoảnh khắc núi lửa phun trào tạo ""chiếc ô"" sấm sét đường kính 200km",Dân Trí,Thiên tai địa chất,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/khoa-hoc/khoanh-khac-nui-lua-phun-trao-tao-chiec-o-sam-set-duong-kinh-200km-20240501130737180.htm,2025-12-06T14:15:05.964971
2017-11-28,Núi lửa phun,,0.0,,0.0,Không xác định,2016,0.53,,,,,Du khách hỗn loạn khi sân bay đóng cửa vì núi lửa phun trào,Dân Trí,Thiên tai địa chất,,,1000 người chết,,0.25,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/du-lich/du-khach-hon-loan-khi-san-bay-dong-cua-vi-nui-lua-phun-trao-20171128113010718.htm,2025-12-06T14:15:07.136192
2011-02-21,Núi lửa phun,,0.0,,0.0,Không xác định,,,,,,,Philippines: Núi lửa phun trào tro bụi cao 3.000m,Dân Trí,Thiên tai địa chất,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/the-gioi/philippines-nui-lua-phun-trao-tro-bui-cao-3000m-1298565188.htm,2025-12-06T14:15:11.409078
2016-04-16,Núi lửa phun,,0.0,,0.0,Không xác định,2011,0.5800000000000001,,,,,Núi lửa phun trào sau động đất mạnh ở Nhật Bản,Dân Trí,Thiên tai địa chất,,,0 người chết,,0.25,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/the-gioi/nui-lua-phun-trao-sau-dong-dat-manh-o-nhat-ban-20160416083607339.htm,2025-12-06T14:15:13.529530
2014-01-23,Núi lửa phun,,0.0,,0.0,Không xác định,,,,,,,Khám phá cảnh tượng ngoạn mục khi núi lửa phun trào,Dân Trí,Thiên tai địa chất,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/du-lich/kham-pha-canh-tuong-ngoan-muc-khi-nui-lua-phun-trao-1390910794.htm,2025-12-06T14:15:14.604156
2021-12-07,Núi lửa phun,Núi lửa phun 07/12/2021,0.7,,0.0,Không xác định,07/12/2021,0.6,,,,,"Cảnh tượng như ""tận thế"" khi núi lửa phun trào ở Indonesia, 34 người chết",Dân Trí,Thiên tai địa chất,,,34 người chết,,0.475,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/the-gioi/canh-tuong-nhu-tan-the-khi-nui-lua-phun-trao-o-indonesia-34-nguoi-chet-20211207181357869.htm,2025-12-06T14:15:15.793408
2011-12-27,Núi lửa phun,,0.0,,0.0,Không xác định,1991,0.42400000000000004,,,,,Indonesia: Người dân hốt hoảng vì núi lửa phun trào,Dân Trí,Thiên tai địa chất,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/the-gioi/indonesia-nguoi-dan-hot-hoang-vi-nui-lua-phun-trao-1325309911.htm,2025-12-06T14:15:16.973409
2021-06-02,Núi lửa phun,,0.0,,0.0,Không xác định,,,,,,,Khoảnh khắc máy bay không người lái lao thẳng vào miệng núi lửa phun trào,Dân Trí,Thiên tai địa chất,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/the-gioi/khoanh-khac-may-bay-khong-nguoi-lai-lao-thang-vao-mieng-nui-lua-phun-trao-20210602091006838.htm,2025-12-06T14:15:19.209110
2022-12-05,Núi lửa phun,,0.0,,0.0,Không xác định,1950,0.42400000000000004,,,,,Người Hawaii lo ngại sau vụ siêu núi lửa phun trào,Dân Trí,Thiên tai địa chất,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/the-gioi/nguoi-hawaii-lo-ngai-sau-vu-sieu-nui-lua-phun-trao-20221205103534018.htm,2025-12-06T14:15:20.460573
2017-11-28,Núi lửa phun,,0.0,,0.0,Không xác định,1963,0.42400000000000004,,,,,"Núi lửa phun khói bụi mù mịt, Indonesia sơ tán 100.000 dân",Dân Trí,Thiên tai địa chất,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/the-gioi/nui-lua-phun-khoi-bui-mu-mit-indonesia-so-tan-100000-dan-20171128081300981.htm,2025-12-06T14:15:22.328112
2013-11-21,Núi lửa phun,,0.0,,0.0,Không xác định,1970,0.42400000000000004,,,,,Núi lửa phun trào tạo thành hòn đảo mới ở Nhật,Dân Trí,Thiên tai địa chất,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/the-gioi/nui-lua-phun-trao-tao-thanh-hon-dao-moi-o-nhat-1385533821.htm,2025-12-06T14:15:23.215860
2021-03-24,Núi lửa phun,,0.0,,0.0,Không xác định,,,,,,,Khoảnh khắc núi lửa phun trào tuyệt đẹp được ghi lại bởi flycam,Dân Trí,Thiên tai địa chất,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/cong-nghe/khoanh-khac-nui-lua-phun-trao-tuyet-dep-duoc-ghi-lai-boi-flycam-20210324132949355.htm,2025-12-06T14:15:25.723022
2021-05-09,Núi lửa phun,,0.0,,0.0,Không xác định,2014,0.53,,,,,"Núi lửa phun trào do đâu, có phải thảm họa nhân loại như trên phim ảnh?",Dân Trí,Thiên tai địa chất,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/khoa-hoc/nui-lua-phun-trao-do-dau-co-phai-tham-hoa-nhan-loai-nhu-tren-phim-anh-20210507090834100.htm,2025-12-06T14:15:26.834611
2011-03-19,Núi lửa phun,,0.0,,0.0,Không xác định,8/2010,0.5800000000000001,,,,,"Núi lửa phun trào, Indonesia ra cảnh báo đỏ",Dân Trí,Thiên tai địa chất,,,4 người chết,,0.25,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/the-gioi/nui-lua-phun-trao-indonesia-ra-canh-bao-do-1300797539.htm,2025-12-06T14:15:29.580929
2010-04-01,Núi lửa phun,,0.0,,0.0,Không xác định,1823,0.42400000000000004,,,,,Sốt vé xem núi lửa phun trào ở Iceland,Dân Trí,Thiên tai địa chất,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/the-gioi/sot-ve-xem-nui-lua-phun-trao-o-iceland-1270367788.htm,2025-12-06T14:15:30.900693
2021-10-11,Núi lửa phun,,0.0,,0.0,Không xác định,,,,,,,Hình ảnh núi lửa phun trào sáng rõ nhìn từ bên ngoài Trái đất,Dân Trí,Thiên tai địa chất,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/khoa-hoc/hinh-anh-nui-lua-phun-trao-sang-ro-nhin-tu-ben-ngoai-trai-dat-20211011124031946.htm,2025-12-06T14:15:33.557175
2011-12-06,Núi lửa phun,,0.0,,0.0,Không xác định,2003,0.53,,,,,Indonesia đóng cửa sân bay vì núi lửa phun trào,Dân Trí,Thiên tai địa chất,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/the-gioi/indonesia-dong-cua-san-bay-vi-nui-lua-phun-trao-1323498860.htm,2025-12-06T14:15:34.420404
2025-05-19,Núi lửa phun,,0.0,,0.0,Không xác định,,,,,,,"Núi lửa phun tro bụi, Indonesia phát cảnh báo cao nhất",Dân Trí,Thiên tai địa chất,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/the-gioi/nui-lua-phun-tro-bui-indonesia-phat-canh-bao-cao-nhat-20250519150650953.htm,2025-12-06T14:15:35.697679
2018-10-03,Núi lửa phun,,0.0,,0.0,Không xác định,,,,,,,Núi lửa phun khói bụi sau động đất/sóng thần ở Indonesia,Dân Trí,Thiên tai địa chất,,,300 người chết,,0.25,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/the-gioi/nui-lua-phun-khoi-bui-sau-dong-dat-song-than-o-indonesia-20181003132610381.htm,2025-12-06T14:15:37.003833
2022-01-17,Núi lửa phun,,0.0,,0.0,Không xác định,,,,,,,Hai người Peru thiệt mạng vì núi lửa phun trào cách đó 10.000 km,Dân Trí,Thiên tai địa chất,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/the-gioi/hai-nguoi-peru-thiet-mang-vi-nui-lua-phun-trao-cach-do-10000-km-20220117075231563.htm,2025-12-06T14:15:38.242838
2013-08-11,Núi lửa phun,,0.0,,0.0,Không xác định,10/2012,0.5800000000000001,,,,,6 người chết vì núi lửa phun trào tại Indonesia,Dân Trí,Thiên tai địa chất,,,6 người chết,,0.25,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/the-gioi/6-nguoi-chet-vi-nui-lua-phun-trao-tai-indonesia-1376652550.htm,2025-12-06T14:15:40.594067
2024-08-18,Núi lửa phun,,0.0,,0.0,Không xác định,,,,,,,Núi lửa phun trào sau động đất 7 độ ở Nga,Dân Trí,Thiên tai địa chất,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/the-gioi/nui-lua-phun-trao-sau-dong-dat-7-do-o-nga-20240818085705446.htm,2025-12-06T14:15:41.465452
2017-11-29,Núi lửa phun,,0.0,,0.0,Không xác định,1963,0.4,,,,,Cuộc sống của những người mắc kẹt tại Bali khi núi lửa phun trào,VnExpress,Thiên tai địa chất,,,500 người chết,,0.25,LOW_QUALITY;MISSING_LOCATION;,https://vnexpress.net/cuoc-song-cua-nhung-nguoi-mac-ket-tai-bali-khi-nui-lua-phun-trao-3677307.html,2025-12-06T14:13:26.787605
2013-03-23,Núi lửa phun,,0.0,,0.0,Không xác định,,,,,,,Núi lửa phun trào như pháo hoa,VnExpress,Thiên tai địa chất,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://vnexpress.net/nui-lua-phun-trao-nhu-phao-hoa-2510283.html,2025-12-06T14:13:27.981176
2021-05-21,Núi lửa phun,,0.0,,0.0,Không xác định,,,,,,,Núi lửa phun trào được bán kèm đất,VnExpress,Thiên tai địa chất,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://vnexpress.net/nui-lua-phun-trao-duoc-ban-kem-dat-4280308.html,2025-12-06T14:13:29.169213
2020-11-10,Núi lửa phun,,0.0,,0.0,Không xác định,,,,,,,Thủ phạm khiến siêu núi lửa phun trào suốt 30 triệu năm,VnExpress,Thiên tai địa chất,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://vnexpress.net/thu-pham-khien-sieu-nui-lua-phun-trao-suot-30-trieu-nam-4188828.html,2025-12-06T14:13:32.929781
2022-02-18,Núi lửa phun,,0.0,,0.0,Không xác định,,,,,,,Núi lửa phun cột tro bụi cao 58.000m,VnExpress,Thiên tai địa chất,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://vnexpress.net/nui-lua-phun-cot-tro-bui-cao-58-000m-4428927.html,2025-12-06T14:13:34.307491
2013-11-28,Núi lửa phun,,0.0,,0.0,Không xác định,1992,0.4,,,,,Núi lửa phun trào tạo mưa đá,VnExpress,Thiên tai địa chất,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://vnexpress.net/nui-lua-phun-trao-tao-mua-da-2916245.html,2025-12-06T14:13:35.551600
2013-03-06,Núi lửa phun,,0.0,,0.0,Không xác định,2000,0.42400000000000004,,,,,Tác dụng kỳ diệu của núi lửa phun trào,VnExpress,Thiên tai địa chất,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://vnexpress.net/tac-dung-ky-dieu-cua-nui-lua-phun-trao-2431406.html,2025-12-06T14:13:36.812433
2020-08-10,Núi lửa phun,,0.0,,0.0,Không xác định,2010,0.53,,,,,Núi lửa phun cột tro bụi cao 5 km,VnExpress,Thiên tai địa chất,,,11 người chết,,0.25,LOW_QUALITY;MISSING_LOCATION;,https://vnexpress.net/nui-lua-phun-cot-tro-bui-cao-5-km-4144206.html,2025-12-06T14:13:42.707415
2018-02-19,Núi lửa phun,,0.0,,0.0,Không xác định,2014,0.5,,,,,Indonesia nâng mức cảnh báo tối đa khi núi lửa phun trào,VnExpress,Thiên tai địa chất,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://vnexpress.net/indonesia-nang-muc-canh-bao-toi-da-khi-nui-lua-phun-trao-3713257.html,2025-12-06T14:13:45.417238
2018-12-24,Núi lửa phun,,0.0,,0.0,Không xác định,2017,0.55,,,,,Vì sao núi lửa phun trào lại gây ra sóng thần ở Indonesia?,VnExpress,Thiên tai địa chất,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://vnexpress.net/vi-sao-nui-lua-phun-trao-lai-gay-ra-song-than-o-indonesia-3858505.html,2025-12-06T14:13:46.692998
2017-12-01,Núi lửa phun,,0.0,,0.0,Không xác định,1963,0.4,,,,,Những vệt sáng lóe lên trên miệng núi lửa phun trào ở Bali,VnExpress,Thiên tai địa chất,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://vnexpress.net/nhung-vet-sang-loe-len-tren-mieng-nui-lua-phun-trao-o-bali-3678258.html,2025-12-06T14:13:49.497324
2009-02-02,Núi lửa phun,,0.0,,0.0,Không xác định,9/2004,0.55,,,,,Núi lửa phun trào gần Tokyo,VnExpress,Thiên tai địa chất,,,500 người chết,,0.25,LOW_QUALITY;MISSING_LOCATION;,https://vnexpress.net/nui-lua-phun-trao-gan-tokyo-2120266.html,2025-12-06T14:13:50.835190
2024-04-30,Núi lửa phun,,0.0,,0.0,Không xác định,2018,0.53,,,,,"Núi lửa phun trào, Indonesia đóng sân bay quốc tế",VnExpress,Thiên tai địa chất,,,400 người chết,,0.25,LOW_QUALITY;MISSING_LOCATION;,https://vnexpress.net/nui-lua-phun-trao-indonesia-dong-san-bay-quoc-te-4740515.html,2025-12-06T14:13:52.136024
2022-12-04,Núi lửa phun,,0.0,,0.0,Không xác định,,,,,,,"Núi lửa phun trào, Indonesia phát cảnh báo cao nhất",VnExpress,Thiên tai địa chất,,,300 người chết,,0.25,LOW_QUALITY;MISSING_LOCATION;,https://vnexpress.net/nui-lua-phun-trao-indonesia-phat-canh-bao-cao-nhat-4544007.html,2025-12-06T14:13:53.490472
2022-11-28,Núi lửa phun,,0.0,,0.0,Không xác định,4/1984,0.4640000000000001,,,,,Siêu núi lửa Hawaii phun trào,VnExpress,Thiên tai địa chất,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://vnexpress.net/sieu-nui-lua-hawaii-phun-trao-4541587.html,2025-12-06T14:13:54.616633
2016-12-12,Núi lửa phun,,0.0,,0.0,Không xác định,9-10/12,0.6,,,,,"Núi lửa phun trào 4 lần trong đêm, dân Mexico sơ tán khẩn",VnExpress,Thiên tai địa chất,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://vnexpress.net/nui-lua-phun-trao-4-lan-trong-dem-dan-mexico-so-tan-khan-3512246.html,2025-12-06T14:13:55.941284
2022-02-14,Núi lửa phun,,0.0,,0.0,Không xác định,2015,0.5800000000000001,,,,,Núi lửa phun trào tạo ra bão sét,VnExpress,Thiên tai địa chất,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://vnexpress.net/nui-lua-phun-trao-tao-ra-bao-set-4427117.html,2025-12-06T14:13:57.727564
2015-10-08,Núi lửa phun,,0.0,,0.0,Không xác định,2014,0.53,,,,,UFO xuất hiện trên miệng núi lửa phun trào,VnExpress,Thiên tai địa chất,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://vnexpress.net/ufo-xuat-hien-tren-mieng-nui-lua-phun-trao-3292722.html,2025-12-06T14:13:59.297488
